7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7
22,8,9,9,7,10,15,15,14,14,7
8,7,8,8,8,7,7,8,8,13,7
7,8,8,9,9,8,8,8,8,9,7
7,12,9,9,7,9,9,9,9,8,7
8,8,9,8,9,8,8,8,8,8,8
10,10,10,10,10,10,10,10,10,8,8
32,32,8,8,8,8,8,8,8,8,8
9,8,8,9,9,9,9,8,9,11,8
8,8,8,8,13,13,11,13,13,13,8
8,8,8,8,8,8,8,8,8,9,8
8,8,8,8,8,8,8,8,8,8,8
10,9,9,8,10,9,10,9,9,9,8
11,11,11,8,8,8,8,8,8,8,8
8,8,8,8,8,9,12,12,12,11,8
8,8,12,8,8,8,8,8,8,8,8
8,11,12,8,11,12,25,9,9,9,8
10,9,9,10,8,9,11,11,12,12,8
8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,9,8,8,10,10,10,8
8,8,10,10,10,10,9,9,10,10,8
8,9,9,9,9,11,11,11,13,13,8
20,20,17,17,17,17,17,8,8,8,8
8,8,8,8,8,8,8,8,10,10,8
8,8,9,8,8,12,12,10,20,20,8
8,11,9,9,9,9,12,11,9,9,8
8,8,8,8,8,8,8,8,8,8,8
9,8,8,8,8,8,18,18,18,18,8
8,8,8,9,8,8,8,8,8,9,8
8,9,9,9,9,9,9,9,8,9,8
9,9,8,9,9,8,8,9,9,8,8
8,8,8,8,8,8,8,8,10,20,8
14,16,14,15,11,14,14,8,8,15,8
9,9,9,8,8,8,9,9,9,9,8
8,9,8,8,8,9,9,9,8,9,8
8,9,9,9,8,9,9,8,8,9,8
11,11,11,11,11,8,8,8,12,11,8
8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8
11,11,13,13,11,13,8,11,8,11,8
8,8,8,8,8,8,8,8,8,8,8
8,8,9,9,9,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8
8,8,13,12,8,9,9,9,9,13,8
10,10,10,10,10,10,10,8,8,8,8
9,10,9,10,9,11,10,10,10,8,8
8,8,8,8,8,8,8,8,8,8,8
8,8,8,10,10,10,13,13,12,12,8
10,10,10,11,17,10,8,10,10,10,8
12,11,9,8,9,9,9,12,8,9,8
8,14,14,14,8,8,14,14,14,14,8
9,8,10,9,9,8,9,8,9,8,8
10,10,10,10,9,12,11,12,14,11,9
9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9
9,10,10,11,9,11,11,9,10,10,9
11,9,11,9,11,9,9,11,11,9,9
13,13,17,9,20,27,21,28,20,21,9
26,11,9,11,13,9,11,11,17,11,9
19,19,21,19,19,20,19,9,9,12,9
9,10,9,9,10,10,9,9,9,10,9
9,9,9,9,9,9,9,9,9,9,9
14,14,14,9,10,14,14,14,14,14,9
10,9,10,10,11,10,10,11,10,21,9
10,10,10,10,10,11,10,10,9,11,9
12,12,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9
10,9,10,10,11,9,10,10,10,10,9
9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9
16,9,15,11,9,9,16,9,9,9,9
11,11,10,9,10,11,12,10,12,11,9
9,9,10,10,17,17,18,18,16,16,9
9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9
16,16,9,9,9,9,9,11,9,9,9
19,18,18,19,19,19,9,20,20,20,9
11,11,9,9,14,9,9,9,10,11,9
10,10,10,10,10,10,10,10,9,10,9
10,10,10,10,10,9,10,10,10,10,9
10,9,10,10,10,10,10,10,10,10,9
24,24,9,9,9,9,9,9,9,9,9
20,21,21,21,21,17,9,9,10,9,9
10,10,9,10,10,9,9,9,10,10,9
9,13,13,10,16,9,16,20,13,20,9
12,9,9,9,9,9,10,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,12,9,12,9,9,12,9
24,24,21,22,17,13,9,13,13,13,9
28,17,17,14,9,10,9,20,10,20,9
9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9
11,11,11,11,11,11,11,11,11,9,9
14,14,14,14,14,14,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9
22,22,22,22,22,22,22,22,22,9,9
9,9,9,18,18,9,18,18,9,18,9
11,13,12,9,14,15,10,13,16,12,9
9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9
14,9,9,9,9,9,9,9,12,9,9
12,12,12,12,12,12,12,9,12,12,9
10,10,10,10,10,11,10,10,10,10,10
10,11,11,11,11,11,11,11,11,11,10
11,10,11,11,11,11,11,13,14,14,10
10,10,10,10,10,10,11,10,10,10,10
13,13,13,14,13,13,13,13,10,10,10
10,10,10,10,10,10,10,10,10,11,10
10,10,10,10,10,10,10,10,10,10,10
11,10,10,11,11,10,10,10,10,10,10
10,14,16,19,22,20,22,22,22,22,10
10,10,10,14,10,14,10,10,10,14,10
10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10
10,11,11,10,10,11,10,10,11,11,10
10,10,10,10,10,11,11,11,11,11,10
12,10,10,12,10,11,11,11,10,11,10
10,10,10,10,10,10,10,10,10,13,10
11,11,10,11,10,10,11,11,11,11,10
10,11,11,10,10,10,11,11,11,11,10
11,10,11,10,11,11,11,10,10,11,10
10,10,10,10,10,10,10,10,10,10,10
11,11,11,11,10,11,11,11,11,11,10
10,10,10,10,10,10,10,10,10,10,10
10,11,12,11,12,11,11,10,12,11,10
11,12,11,11,10,14,10,18,16,17,10
10,10,11,11,11,11,11,11,13,13,10
12,11,12,12,11,10,12,11,12,12,10
11,12,12,10,12,10,12,12,12,12,10
10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10
11,11,11,12,11,11,11,11,11,11,11
11,11,15,11,11,14,14,14,14,14,11
11,12,12,11,11,12,11,12,11,12,11
11,11,11,11,11,11,11,11,11,11,11
14,14,12,12,12,12,11,16,16,16,11
11,12,11,12,11,11,15,15,15,21,11
14,11,14,14,11,14,14,14,14,15,11
12,11,12,11,12,12,12,12,12,12,11
13,13,12,12,12,12,12,11,11,11,11
11,11,11,11,11,11,11,14,14,14,11
20,11,11,16,16,11,16,12,16,12,11
12,11,12,12,12,31,31,31,30,32,11
11,11,11,11,11,11,11,11,20,20,11
11,12,11,18,18,18,18,18,18,18,11
11,11,11,11,11,11,11,11,11,11,11
12,13,14,13,12,11,13,12,13,13,11
11,12,11,11,12,12,11,13,13,16,11
11,11,12,12,12,11,12,12,12,12,11
11,11,11,11,11,11,11,11,11,14,11
13,13,13,13,11,13,13,13,11,11,11
11,12,11,12,12,11,12,11,11,11,11
17,11,11,13,11,13,11,11,18,11,11
11,11,11,11,11,11,11,11,11,14,11
11,12,12,17,17,17,17,17,17,17,11
14,14,14,14,14,12,12,11,16,11,11
12,12,12,11,12,11,11,11,12,11,11
12,12,13,13,11,11,12,11,14,14,11
14,14,14,11,11,11,11,15,15,16,11
11,13,11,16,16,16,14,14,14,14,11
11,11,11,11,11,11,11,12,11,11,11
11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11
18,16,15,14,13,12,11,12,14,14,11
11,11,11,11,11,11,11,11,11,11,11
11,12,12,12,12,12,12,13,12,12,11
11,11,11,11,11,11,11,11,11,11,11
12,12,12,12,12,12,11,12,12,11,11
11,11,11,11,11,11,11,14,14,14,11
11,12,12,11,12,12,12,12,14,14,11
17,19,15,14,21,13,17,16,12,19,12
15,15,12,12,15,15,15,18,18,18,12
12,12,12,12,12,12,12,12,12,12,12
17,17,23,17,17,15,17,15,17,12,12
12,12,12,12,12,12,12,12,12,12,12
22,18,18,15,18,15,12,17,12,19,12
14,12,14,14,14,14,14,17,16,19,12
12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,14,14,12
13,12,13,13,12,13,12,13,13,12,12
12,12,16,12,12,12,12,12,12,21,12
12,13,30,27,30,28,27,31,30,31,12
14,13,15,12,15,13,15,14,13,15,12
15,16,16,15,15,16,16,16,12,15,12
12,13,12,13,13,13,12,13,12,13,12
12,12,12,12,12,12,12,12,12,12,12
27,22,22,22,25,12,12,12,12,12,12
12,13,12,12,13,21,17,13,13,16,12
14,14,15,14,14,14,14,14,14,12,12
12,13,12,12,12,12,13,12,15,15,12
22,22,22,12,12,12,12,16,12,12,12
12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12
17,15,15,13,13,12,16,13,13,15,12
14,13,13,14,18,13,14,14,14,13,13
14,14,16,14,14,13,14,13,14,14,13
13,13,16,16,16,16,16,16,16,16,13
13,13,13,13,13,13,13,13,13,13,13
16,16,16,16,16,16,17,13,13,13,13
14,14,13,13,14,14,13,13,14,14,13
13,13,13,13,13,13,13,13,15,15,13
13,13,13,13,13,13,13,13,13,13,13
19,19,16,13,14,19,16,14,18,17,13
14,13,14,14,13,13,13,14,14,13,13
14,14,14,14,14,14,14,13,14,14,13
13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13
18,16,16,16,17,16,13,17,17,19,13
29,13,13,27,23,27,27,27,27,27,13
15,15,15,15,15,15,15,15,13,15,13
14,14,13,13,13,14,13,14,14,14,13
21,18,21,18,18,13,16,13,16,13,13
14,14,15,14,14,13,14,14,14,14,13
13,13,13,13,13,13,13,13,13,14,13
13,25,13,14,17,14,13,17,14,15,13
13,16,16,14,14,14,16,16,14,17,13
13,18,16,16,19,20,20,19,18,19,13
13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,16,16,16,16,13
14,14,16,16,16,16,16,16,17,17,14
14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14
16,16,16,16,16,16,16,16,16,14,14
14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,19,14
14,14,14,14,14,14,14,14,14,14,14
15,15,15,15,15,15,14,15,15,15,14
15,15,15,15,14,14,14,15,15,14,14
15,14,15,15,15,15,15,15,15,17,14
15,15,15,15,15,15,14,14,14,14,14
17,14,17,17,14,14,14,14,14,14,14
21,18,18,18,18,21,18,19,19,14,14
14,14,14,14,14,14,14,14,14,18,14
15,15,15,15,15,15,14,15,15,15,14
14,14,14,14,14,14,14,14,14,14,14
14,15,14,15,16,16,16,16,21,21,14
14,14,14,15,19,19,19,19,19,19,14
14,15,15,18,15,15,15,15,16,15,14
14,14,14,14,14,14,14,14,15,16,14
16,16,16,16,16,16,16,16,16,14,14
14,14,16,14,14,14,14,19,14,16,14
14,15,14,14,14,14,17,19,32,21,14
25,15,15,14,14,14,14,14,14,14,14
14,14,17,14,14,14,14,14,14,15,14
14,14,14,14,14,14,14,14,14,14,14
17,17,17,17,17,17,17,17,17,14,14
18,17,17,17,18,18,19,19,14,14,14
16,16,16,16,16,16,14,16,16,16,14
18,15,18,17,18,14,19,15,17,15,14
17,14,14,14,14,14,14,14,14,14,14
17,15,15,15,16,15,15,15,14,14,14
23,23,23,15,23,23,15,15,15,25,15
16,16,15,19,21,16,21,16,16,16,15
15,17,15,15,15,17,17,17,16,15,15
15,18,18,20,20,23,22,22,23,23,15
15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,19,15,15,15
23,24,17,15,17,15,15,17,17,17,15
15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,19,19,19,19,15
15,15,15,15,15,15,15,16,16,15,15
17,16,16,16,16,16,16,18,18,15,15
19,19,17,17,16,16,15,16,16,15,15
17,17,17,17,15,17,17,17,17,17,15
15,15,16,16,16,15,15,16,20,20,15
17,17,17,17,18,17,18,17,15,15,15
15,15,16,15,16,15,16,15,16,15,15
15,26,26,26,26,24,29,29,29,28,15
15,15,23,15,15,22,23,22,23,15,15
26,25,17,18,20,15,15,15,15,15,15
16,16,16,16,16,16,16,16,16,16,16
21,21,21,21,21,21,16,21,20,19,16
16,17,17,16,16,17,16,17,16,17,16
28,27,28,27,26,27,18,17,16,18,16
17,16,17,17,16,18,17,17,16,16,16
19,19,16,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16
19,19,16,16,19,16,20,19,21,20,16
16,18,18,18,18,18,18,18,18,18,16
25,25,25,25,16,16,16,16,16,16,16
24,16,16,16,16,16,16,16,16,16,16
16,17,18,17,17,17,17,17,18,17,16
18,16,18,18,18,18,20,20,20,20,16
21,16,16,21,21,16,21,16,16,21,16
18,18,18,18,18,18,16,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16
26,25,22,30,17,17,17,17,16,16,16
20,21,21,22,20,20,16,17,17,17,16
24,19,16,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,21,17,24,16
16,18,22,22,18,22,18,20,16,22,16
30,16,31,16,16,31,16,16,16,16,16
17,16,19,18,18,17,17,17,20,18,16
16,16,16,16,16,16,16,16,16,16,16
19,19,19,17,19,19,17,17,17,17,17
18,18,17,19,17,18,20,19,18,19,17
26,26,26,26,26,26,26,26,17,17,17
17,17,17,17,17,17,18,27,27,27,17
17,17,17,17,17,17,17,17,17,17,17
22,22,22,22,22,22,17,17,17,19,17
17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17
17,17,18,17,22,22,17,22,22,22,17
18,18,18,17,17,18,18,18,18,17,17
18,20,18,17,17,20,19,18,19,20,17
17,17,17,17,17,17,17,17,17,17,17
18,17,18,18,18,17,18,18,22,23,17
20,17,21,21,17,17,21,21,21,22,17
18,18,18,18,18,18,18,18,18,17,17
21,21,18,21,21,18,21,18,18,18,18
18,18,18,18,18,18,18,18,18,18,18
21,20,21,23,21,20,21,19,22,18,18
18,19,18,19,18,20,19,19,20,19,18
18,18,18,18,18,18,18,18,18,18,18
36,36,36,18,18,18,18,18,18,18,18
19,19,22,20,20,19,18,19,19,19,18
18,19,19,19,19,19,19,19,19,19,18
18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,22,23,23,22,23,18
33,33,31,33,33,33,31,18,18,19,18
19,19,19,19,19,19,18,23,19,23,18
18,18,18,18,18,18,18,18,18,18,18
19,19,19,19,19,19,19,19,18,18,18
18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,19,19,18,19,19,19,18
18,18,20,18,18,24,20,24,24,24,18
22,18,29,18,18,18,18,18,25,18,18
25,25,18,22,22,22,22,22,22,22,18
19,19,19,19,19,19,19,19,19,19,19
21,21,29,29,29,29,24,19,27,27,19
24,24,23,21,21,24,19,19,21,19,19
19,19,19,19,19,19,19,19,19,19,19
19,19,20,20,19,21,19,21,19,20,19
20,19,19,20,20,19,19,20,20,19,19
22,22,21,22,21,23,22,20,23,19,19
23,23,23,23,23,23,23,23,19,20,19
19,25,22,24,24,19,25,19,19,20,19
19,19,19,19,19,19,19,19,22,21,19
19,19,21,21,21,21,22,21,21,22,19
19,19,19,19,19,25,19,19,19,19,19
20,20,19,20,19,20,20,21,20,20,19
19,44,45,54,54,55,64,65,68,65,19
19,19,19,19,19,19,19,19,19,19,19
25,24,22,21,21,22,21,21,19,19,19
20,21,20,21,22,20,21,21,21,22,20
20,20,20,20,20,20,20,20,20,20,20
23,23,23,23,23,23,23,23,23,20,20
20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20
20,20,20,22,22,25,22,22,22,25,20
20,20,20,20,20,20,23,23,23,23,20
30,20,20,30,20,30,22,22,20,22,20
22,22,20,22,22,25,25,25,25,25,20
27,28,27,28,28,27,20,27,28,33,20
22,23,23,23,21,23,21,23,23,21,21
26,22,21,22,22,22,22,25,24,22,21
21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21
21,21,21,21,21,21,21,21,21,21,21
23,24,23,21,23,23,21,21,21,22,21
21,21,21,21,21,21,21,21,21,21,21
21,21,24,24,24,21,21,22,21,22,21
21,23,23,23,21,21,21,23,21,21,21
21,21,21,21,21,21,21,21,21,21,21
25,25,21,25,25,25,29,22,25,29,21
21,21,21,21,21,26,24,24,25,27,21
35,35,35,35,33,29,29,22,22,22,22
23,23,22,23,23,23,23,23,22,22,22
22,22,29,29,22,22,29,22,22,29,22
22,22,22,22,22,22,22,22,22,23,22
24,33,23,23,23,27,27,27,27,27,23
23,23,23,23,23,23,23,23,23,23,23
23,23,23,23,23,23,23,23,23,23,23
26,26,26,26,26,26,26,23,23,23,23
23,23,23,23,23,23,23,23,23,23,23
25,25,25,25,25,25,25,25,23,23,23
23,23,23,23,23,23,23,23,23,23,23
23,23,23,23,23,23,23,23,23,23,23
25,25,25,25,25,25,25,25,25,23,23
23,23,23,23,23,23,23,23,23,23,23
24,24,24,23,23,23,23,23,24,24,23
24,24,24,24,24,24,24,24,24,24,24
24,24,24,24,24,24,24,24,24,24,24
24,25,24,24,24,24,24,24,25,25,24
24,24,24,24,24,24,26,24,26,28,24
29,24,24,24,24,24,24,24,24,24,24
26,26,24,24,24,26,27,28,34,34,24
26,26,26,25,26,26,25,29,24,26,24
29,29,29,29,29,29,25,25,25,25,25
25,25,32,32,25,25,32,32,25,35,25
27,27,27,26,27,27,26,27,27,27,26
28,28,28,28,28,28,28,28,28,28,28
29,29,29,29,29,29,29,29,29,28,28
28,28,28,28,28,28,28,28,28,28,28
32,32,28,32,28,28,32,32,28,32,28
28,28,28,28,28,28,28,28,28,28,28
30,31,31,31,31,30,31,29,31,31,29
37,37,35,36,36,37,37,36,36,29,29
29,29,29,29,29,29,29,29,29,29,29
29,43,58,73,73,77,77,77,77,77,29
29,29,29,29,29,29,29,29,29,29,29
37,37,37,37,37,37,37,37,37,30,30
30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30
32,32,40,35,32,32,32,32,32,32,32
33,33,33,33,34,33,33,34,35,35,33
33,33,33,33,33,33,33,33,33,33,33
36,33,36,36,35,36,36,36,37,37,33
37,38,41,37,36,36,42,39,39,38,36
37,37,37,37,37,38,37,37,37,37,37
37,37,37,37,42,42,42,42,42,42,37
49,49,49,49,51,51,53,53,53,53,49
78,78,78,78,78,78,78,78,78,78,78
87,87,87,87,87,87,87,87,88,88,87
