370,1,7,3,1,3,8,2,8,8,1,8,1,,,,,,,,,,
371,1,7,3,1,3,8,2,8,8,1,8,1,,,,,,,,,,
373,1,2,2,5,1,2,5,4,2,1,5,1,,,,,,,,,,
398,1,4,3,3,2,2,1,3,2,3,3,1,,,,,,,,,,
403,1,1,4,2,3,3,2,3,2,1,2,1,,,,,,,,,,
408,1,2,4,4,2,2,2,2,1,1,5,1,,,,,,,,,,
428,1,4,2,2,3,1,3,1,4,4,1,1,,,,,,,,,,
437,1,3,2,3,3,3,1,2,3,2,2,1,,,,,,,,,,
452,1,1,4,3,2,4,2,4,4,1,1,1,,,,,,,,,,
483,1,2,1,3,3,2,3,3,3,3,4,1,,,,,,,,,,
485,1,2,3,1,2,3,3,3,3,3,4,1,,,,,,,,,,
494,1,2,3,3,2,2,2,2,1,3,3,1,,,,,,,,,,
534,1,2,2,3,1,2,2,3,2,2,2,1,,,,,,,,,,
542,1,2,3,3,2,2,2,2,1,3,3,1,,,,,,,,,,
551,1,2,2,3,1,2,2,3,2,2,2,1,,,,,,,,,,
560,1,3,3,1,4,2,4,1,4,3,3,1,,,,,,,,,,
562,1,3,4,1,4,3,2,2,4,3,1,1,,,,,,,,,,
570,1,3,3,3,2,3,3,3,3,2,1,1,,,,,,,,,,
577,1,2,3,3,3,3,3,3,3,2,1,1,,,,,,,,,,
578,1,5,1,5,3,3,2,3,6,5,5,1,,,,,,,,,,
580,1,5,1,5,3,3,2,3,6,5,5,1,,,,,,,,,,
582,1,5,1,5,3,3,2,3,6,5,5,1,,,,,,,,,,
584,1,5,1,5,3,3,2,3,6,5,5,1,,,,,,,,,,
604,1,2,5,5,5,5,5,5,5,1,4,1,,,,,,,,,,
606,1,4,4,2,2,2,2,2,2,1,1,1,,,,,,,,,,
618,1,3,3,3,1,2,2,2,3,1,3,1,,,,,,,,,,
622,1,2,3,2,3,4,2,3,1,2,2,1,,,,,,,,,,
627,1,7,7,3,2,2,3,1,2,2,1,1,,,,,,,,,,
635,1,2,1,4,3,1,3,3,3,2,2,1,,,,,,,,,,
636,1,2,1,3,1,3,3,2,1,2,4,1,,,,,,,,,,
637,1,1,4,2,2,2,2,2,2,2,2,1,,,,,,,,,,
638,1,4,4,5,5,1,2,1,2,1,2,1,,,,,,,,,,
639,1,2,1,2,4,5,3,2,1,1,4,1,,,,,,,,,,
640,1,2,3,3,1,1,1,2,1,2,4,1,,,,,,,,,,
641,1,2,2,2,2,3,1,2,2,2,2,1,,,,,,,,,,
649,1,1,4,2,2,2,5,2,3,2,5,1,,,,,,,,,,
652,1,2,1,3,2,4,3,4,3,1,3,1,,,,,,,,,,
661,1,1,2,1,2,2,3,6,2,3,1,1,,,,,,,,,,
664,1,2,1,3,1,1,2,2,1,3,3,1,,,,,,,,,,
665,1,2,1,3,1,1,2,2,1,3,3,1,,,,,,,,,,
668,1,1,3,2,2,4,3,3,2,5,3,1,,,,,,,,,,
672,1,1,7,7,7,7,7,7,7,7,7,1,,,,,,,,,,
673,1,1,2,2,2,3,3,3,2,2,2,1,,,,,,,,,,
674,1,1,1,3,1,3,3,1,1,4,2,1,,,,,,,,,,
679,1,1,3,2,2,1,2,2,2,1,2,1,,,,,,,,,,
681,1,2,1,4,4,2,3,4,4,1,3,1,,,,,,,,,,
683,1,4,2,2,3,1,3,4,2,4,3,1,,,,,,,,,,
686,1,1,2,4,2,2,5,2,5,4,2,1,,,,,,,,,,
688,1,14,14,14,1,1,1,14,1,14,14,1,,,,,,,,,,
709,1,4,4,1,4,4,4,4,4,4,4,1,,,,,,,,,,
713,1,1,1,3,1,3,3,1,1,4,2,1,,,,,,,,,,
719,1,2,1,2,2,2,2,2,2,1,2,1,,,,,,,,,,
720,1,4,1,2,4,1,4,4,4,1,2,1,,,,,,,,,,
721,1,1,2,2,2,1,2,3,2,2,3,1,,,,,,,,,,
722,1,1,2,2,2,3,3,3,2,3,2,1,,,,,,,,,,
723,1,1,2,2,2,3,3,3,2,3,2,1,,,,,,,,,,
724,1,1,2,2,2,3,3,3,2,3,2,1,,,,,,,,,,
725,1,1,2,2,2,3,3,3,2,3,2,1,,,,,,,,,,
726,1,1,2,3,2,1,4,3,2,2,2,1,,,,,,,,,,
727,1,1,2,3,2,1,4,3,2,2,2,1,,,,,,,,,,
728,1,1,2,3,2,1,4,3,2,2,2,1,,,,,,,,,,
729,1,1,2,3,2,1,4,3,2,2,2,1,,,,,,,,,,
745,1,14,14,1,14,14,1,1,1,1,14,1,,,,,,,,,,
747,1,3,2,2,2,2,2,2,2,2,1,1,,,,,,,,,,
759,1,1,1,2,2,2,2,2,2,2,2,1,,,,,,,,,,
763,1,2,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,
775,1,2,2,2,2,1,1,2,2,2,2,1,,,,,,,,,,
776,1,2,2,2,2,1,1,2,2,2,2,1,,,,,,,,,,
782,1,2,2,2,4,3,2,2,3,1,4,1,,,,,,,,,,
783,1,2,4,5,2,3,4,1,3,3,3,1,,,,,,,,,,
834,1,8,8,8,2,2,1,2,9,1,8,1,,,,,,,,,,
838,1,2,4,1,2,3,1,2,1,4,3,1,,,,,,,,,,
839,1,2,1,4,3,3,3,2,3,3,3,1,,,,,,,,,,
852,1,2,6,2,5,5,6,5,5,5,1,1,,,,,,,,,,
857,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,
858,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,
859,1,1,2,2,2,2,2,2,2,2,1,1,,,,,,,,,,
863,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,
867,1,1,2,2,2,2,2,2,2,2,1,1,,,,,,,,,,
868,1,1,2,2,2,2,2,2,2,2,1,1,,,,,,,,,,
869,1,1,2,2,2,3,2,3,3,3,1,1,,,,,,,,,,
870,1,2,6,6,1,6,6,6,7,2,2,1,,,,,,,,,,
898,1,4,4,2,2,2,1,2,2,1,4,1,,,,,,,,,,
901,1,1,2,1,2,1,2,2,1,1,2,1,,,,,,,,,,
909,1,4,1,4,1,4,1,4,1,1,2,1,,,,,,,,,,
914,1,1,1,3,1,3,3,1,1,4,2,1,,,,,,,,,,
916,1,1,1,2,1,1,2,1,2,2,1,1,,,,,,,,,,
918,1,1,1,1,2,2,2,1,1,1,1,1,,,,,,,,,,
919,1,1,1,2,1,1,2,1,2,2,1,1,,,,,,,,,,
921,1,1,1,1,2,2,2,1,1,1,1,1,,,,,,,,,,
922,1,1,1,1,2,2,2,1,1,1,1,1,,,,,,,,,,
923,1,1,1,1,2,2,2,1,1,1,1,1,,,,,,,,,,
925,1,1,1,1,2,2,2,1,1,1,1,1,,,,,,,,,,
927,1,1,1,1,2,2,2,1,1,1,1,1,,,,,,,,,,
930,1,1,5,4,2,5,1,5,4,2,5,1,,,,,,,,,,
931,1,1,2,4,5,2,2,5,5,2,2,1,,,,,,,,,,
932,1,1,2,4,2,2,5,5,2,5,1,1,,,,,,,,,,
933,1,1,4,2,5,2,2,5,5,2,2,1,,,,,,,,,,
934,1,1,2,4,5,2,2,5,5,2,2,1,,,,,,,,,,
935,1,1,2,4,5,2,2,5,5,2,2,1,,,,,,,,,,
936,1,1,2,4,5,2,1,5,4,2,1,1,,,,,,,,,,
937,1,1,2,4,5,2,2,2,5,5,2,1,,,,,,,,,,
939,1,1,5,4,2,5,1,5,4,2,5,1,,,,,,,,,,
941,1,1,2,4,5,2,2,5,5,2,2,1,,,,,,,,,,
943,1,1,2,4,2,2,5,5,2,5,1,1,,,,,,,,,,
945,1,1,4,2,5,2,2,5,5,2,2,1,,,,,,,,,,
947,1,1,2,4,5,2,2,5,5,2,2,1,,,,,,,,,,
949,1,1,2,4,5,2,1,5,4,2,1,1,,,,,,,,,,
951,1,1,2,4,5,2,2,2,5,5,2,1,,,,,,,,,,
953,1,1,5,4,2,5,1,5,4,2,5,1,,,,,,,,,,
954,1,1,2,4,5,2,2,5,5,2,2,1,,,,,,,,,,
955,1,1,2,4,2,2,5,5,2,5,1,1,,,,,,,,,,
956,1,1,4,2,5,2,2,5,5,2,2,1,,,,,,,,,,
957,1,1,2,4,5,2,2,5,5,2,2,1,,,,,,,,,,
958,1,1,2,4,5,2,2,5,5,2,2,1,,,,,,,,,,
959,1,1,2,4,5,2,1,5,4,2,1,1,,,,,,,,,,
960,1,1,2,4,5,2,2,2,5,5,2,1,,,,,,,,,,
964,1,1,5,4,2,5,1,5,4,2,5,1,,,,,,,,,,
965,1,1,2,4,5,2,2,5,5,2,2,1,,,,,,,,,,
966,1,1,2,4,2,2,5,5,2,5,1,1,,,,,,,,,,
967,1,1,4,2,5,2,2,5,5,2,2,1,,,,,,,,,,
968,1,1,2,4,5,2,2,5,5,2,2,1,,,,,,,,,,
969,1,1,2,4,5,2,2,5,5,2,2,1,,,,,,,,,,
970,1,1,2,4,5,2,2,2,5,5,2,1,,,,,,,,,,
979,1,2,3,3,1,3,2,2,2,3,2,1,,,,,,,,,,
990,1,3,1,2,2,4,2,2,4,2,2,1,,,,,,,,,,
1001,1,3,2,2,2,2,2,2,2,2,1,1,,,,,,,,,,
1002,1,1,1,1,2,2,2,2,2,2,2,1,,,,,,,,,,
1019,1,1,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,
1131,1,1,1,3,3,2,2,3,1,2,2,1,,,,,,,,,,
1135,1,2,5,4,4,2,3,1,2,3,5,1,,,,,,,,,,
1136,1,2,3,2,2,1,1,1,2,1,2,1,,,,,,,,,,
1137,1,2,5,4,4,2,3,1,2,3,5,1,,,,,,,,,,
1138,1,2,3,2,2,1,1,1,2,1,2,1,,,,,,,,,,
1139,1,2,5,4,4,2,3,1,2,3,5,1,,,,,,,,,,
1140,1,2,3,2,2,1,1,1,2,1,2,1,,,,,,,,,,
1141,1,2,5,4,4,2,3,1,2,3,5,1,,,,,,,,,,
1142,1,2,5,4,4,2,3,1,2,3,5,1,,,,,,,,,,
1143,1,2,5,4,4,2,3,1,2,3,5,1,,,,,,,,,,
1144,1,2,5,4,4,2,3,1,2,3,5,1,,,,,,,,,,
1145,1,2,5,4,4,2,3,1,2,3,5,1,,,,,,,,,,
1146,1,2,3,2,2,1,1,1,2,1,2,1,,,,,,,,,,
1155,1,2,2,2,3,3,2,2,1,2,3,1,,,,,,,,,,
1164,1,2,1,2,2,3,1,3,3,3,3,1,,,,,,,,,,
1166,1,2,4,4,1,5,3,2,3,3,3,1,,,,,,,,,,
1178,1,2,1,2,3,2,3,2,2,3,3,1,,,,,,,,,,
1185,1,3,2,3,2,2,1,3,3,2,3,1,,,,,,,,,,
1224,1,1,8,8,8,8,8,8,8,8,8,1,,,,,,,,,,
1226,1,3,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,
1263,1,4,3,2,3,3,2,4,1,4,2,1,,,,,,,,,,
1264,1,4,3,2,3,3,2,4,1,4,2,1,,,,,,,,,,
1265,1,4,3,2,3,3,2,4,1,4,2,1,,,,,,,,,,
1266,1,4,3,2,3,3,2,4,1,4,2,1,,,,,,,,,,
1267,1,4,3,2,3,3,2,4,1,4,2,1,,,,,,,,,,
1268,1,4,3,2,3,3,2,4,1,4,2,1,,,,,,,,,,
1269,1,4,3,2,3,3,2,4,1,4,2,1,,,,,,,,,,
1270,1,4,3,2,3,3,2,4,1,4,2,1,,,,,,,,,,
1271,1,5,5,2,2,2,2,2,2,1,1,1,,,,,,,,,,
1272,1,1,1,2,2,2,2,2,2,2,2,1,,,,,,,,,,
1274,1,14,14,14,14,2,2,1,1,1,1,1,,,,,,,,,,
1275,1,1,1,2,2,2,2,2,2,2,2,1,,,,,,,,,,
1277,1,2,1,2,2,2,2,2,2,1,2,1,,,,,,,,,,
1288,1,2,1,2,2,2,2,2,2,2,2,1,,,,,,,,,,
1300,1,1,4,2,4,4,2,4,2,2,2,1,,,,,,,,,,
1301,1,1,2,4,4,4,2,2,2,2,2,1,,,,,,,,,,
1304,1,1,2,3,4,1,2,3,4,1,2,1,,,,,,,,,,
1305,1,1,1,1,1,2,2,2,2,2,2,1,,,,,,,,,,
1309,1,1,2,3,1,4,2,4,5,2,3,1,,,,,,,,,,
1310,1,3,1,3,5,4,1,4,2,3,4,1,,,,,,,,,,
1320,1,1,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,
1321,1,1,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,
1322,1,5,6,5,2,5,2,1,3,6,5,1,,,,,,,,,,
1340,1,4,2,3,2,3,1,3,3,3,2,1,,,,,,,,,,
1343,1,2,1,2,2,2,2,2,2,1,2,1,,,,,,,,,,
1349,1,2,10,10,10,10,10,10,10,10,1,1,,,,,,,,,,
1352,1,2,1,2,3,2,3,3,3,2,3,1,,,,,,,,,,
1355,1,8,1,2,2,2,2,2,2,2,1,1,,,,,,,,,,
1364,1,5,4,2,2,3,1,5,4,5,2,1,,,,,,,,,,
1366,1,5,4,2,2,3,1,5,4,5,2,1,,,,,,,,,,
1368,1,1,3,3,2,4,3,4,4,3,3,1,,,,,,,,,,
1372,1,3,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,
1379,1,2,1,4,4,1,1,2,4,2,5,1,,,,,,,,,,
1380,1,2,1,4,4,1,1,2,4,2,5,1,,,,,,,,,,
1385,1,1,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,
1390,1,2,1,4,4,1,1,2,4,2,5,1,,,,,,,,,,
1391,1,1,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,
1395,1,2,1,4,4,1,1,2,4,2,5,1,,,,,,,,,,
1398,1,2,3,1,2,2,2,2,1,2,3,1,,,,,,,,,,
1399,1,5,2,2,2,2,2,2,2,1,6,1,,,,,,,,,,
1401,1,5,2,2,2,2,2,2,2,4,1,1,,,,,,,,,,
1402,1,5,2,2,2,2,2,2,2,4,1,1,,,,,,,,,,
1405,1,5,2,2,2,2,2,2,2,1,6,1,,,,,,,,,,
1406,1,5,2,2,2,2,2,2,2,1,6,1,,,,,,,,,,
1407,1,5,2,2,2,2,2,2,2,1,6,1,,,,,,,,,,
1408,1,5,2,2,2,2,2,2,2,4,1,1,,,,,,,,,,
1410,1,5,2,2,2,2,2,2,2,4,1,1,,,,,,,,,,
1412,1,5,2,2,2,2,2,2,2,1,6,1,,,,,,,,,,
1414,1,7,6,6,2,2,3,1,1,6,2,1,,,,,,,,,,
1417,1,2,3,1,3,1,1,2,2,2,1,1,,,,,,,,,,
1418,1,7,2,2,2,2,2,2,2,6,1,1,,,,,,,,,,
1419,1,5,2,2,2,2,2,2,2,4,1,1,,,,,,,,,,
1421,1,5,2,2,2,2,2,2,2,4,1,1,,,,,,,,,,
1422,1,5,2,2,2,2,2,2,2,4,1,1,,,,,,,,,,
1423,1,1,1,2,2,2,2,2,4,4,3,1,,,,,,,,,,
1429,1,2,2,1,2,1,2,2,1,2,2,1,,,,,,,,,,
1433,1,4,4,2,2,1,1,2,2,1,1,1,,,,,,,,,,
1443,1,2,2,1,2,3,3,3,3,1,2,1,,,,,,,,,,
1450,1,2,3,3,3,4,4,1,3,2,4,1,,,,,,,,,,
1454,1,1,2,4,2,2,2,2,3,3,3,1,,,,,,,,,,
1455,1,5,2,2,2,2,2,2,2,4,1,1,,,,,,,,,,
1456,1,1,2,2,2,1,1,3,1,2,2,1,,,,,,,,,,
1464,1,4,2,2,2,2,2,2,2,2,1,1,,,,,,,,,,
1466,1,2,2,3,3,3,3,1,3,3,2,1,,,,,,,,,,
1467,1,3,2,2,1,4,4,2,6,3,3,1,,,,,,,,,,
1469,1,2,4,2,2,5,1,2,5,5,5,1,,,,,,,,,,
1472,1,4,5,5,2,2,2,2,1,2,4,1,,,,,,,,,,
1478,1,2,3,1,2,3,3,2,2,3,3,1,,,,,,,,,,
1494,1,2,2,2,2,3,1,2,2,2,2,1,,,,,,,,,,
1495,1,2,2,2,2,3,1,2,2,2,2,1,,,,,,,,,,
1496,1,2,2,2,2,3,1,2,2,2,2,1,,,,,,,,,,
1497,1,7,6,2,2,3,1,7,6,7,2,1,,,,,,,,,,
1511,1,7,7,7,7,6,8,1,6,7,8,1,,,,,,,,,,
1513,1,2,1,2,2,2,2,2,2,1,2,1,,,,,,,,,,
1514,1,2,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,
1519,1,2,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,
1520,1,2,1,2,2,2,2,2,2,1,2,1,,,,,,,,,,
1521,1,2,1,2,2,2,2,2,2,1,2,1,,,,,,,,,,
1530,1,4,2,3,2,5,2,2,3,1,3,1,,,,,,,,,,
1531,1,4,2,3,2,5,2,2,3,1,3,1,,,,,,,,,,
1532,1,4,2,3,2,5,2,2,3,1,3,1,,,,,,,,,,
1542,1,6,6,2,2,2,2,2,2,1,6,1,,,,,,,,,,
1543,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1544,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1545,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1546,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1547,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1548,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1549,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1550,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1551,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1552,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1553,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1554,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1555,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1556,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1557,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1558,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1559,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1560,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1561,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1562,1,1,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,
1574,1,2,1,2,3,3,3,3,3,3,3,1,,,,,,,,,,
1576,1,1,5,2,2,2,2,6,2,2,2,1,,,,,,,,,,
1585,1,2,1,3,2,2,2,3,3,1,2,1,,,,,,,,,,
1599,1,2,2,2,2,2,2,2,1,1,2,1,,,,,,,,,,
1606,1,1,1,4,2,2,2,2,2,2,2,1,,,,,,,,,,
1607,1,1,1,4,2,2,2,2,2,2,2,1,,,,,,,,,,
1610,1,1,2,2,3,3,2,2,3,2,1,1,,,,,,,,,,
1620,1,1,1,4,5,4,4,1,4,4,2,1,,,,,,,,,,
1622,1,1,1,4,5,4,4,1,4,4,2,1,,,,,,,,,,
1625,1,1,1,4,5,4,4,1,4,4,2,1,,,,,,,,,,
1630,1,1,1,4,5,4,4,1,4,4,2,1,,,,,,,,,,
1631,1,1,1,4,5,4,4,1,4,4,2,1,,,,,,,,,,
1633,1,1,2,2,3,2,2,1,3,2,3,1,,,,,,,,,,
1637,1,2,3,1,3,4,2,1,4,2,2,1,,,,,,,,,,
1641,1,1,3,3,4,2,1,4,2,2,2,1,,,,,,,,,,
1647,1,5,2,1,3,2,4,5,4,5,3,1,,,,,,,,,,
1668,1,3,3,3,3,2,2,1,2,2,3,1,,,,,,,,,,
1669,1,1,2,2,3,3,2,3,2,2,3,1,,,,,,,,,,
1670,1,1,2,2,3,3,2,3,2,2,3,1,,,,,,,,,,
1671,1,2,10,9,2,1,9,2,2,10,3,1,,,,,,,,,,
1672,1,2,5,4,4,2,5,2,3,1,1,1,,,,,,,,,,
1676,1,2,2,3,2,3,2,2,3,1,4,1,,,,,,,,,,
1677,1,2,2,3,2,3,2,2,3,1,4,1,,,,,,,,,,
1683,1,2,2,2,2,5,1,2,2,2,2,1,,,,,,,,,,
1687,1,2,1,2,1,1,2,2,1,2,3,1,,,,,,,,,,
1689,1,2,3,1,2,2,3,6,7,6,6,1,,,,,,,,,,
1690,1,6,7,2,3,1,2,2,3,1,2,1,,,,,,,,,,
1691,1,6,7,2,3,1,2,2,3,1,2,1,,,,,,,,,,
1692,1,6,7,2,3,1,2,2,3,1,2,1,,,,,,,,,,
1693,1,2,2,1,2,2,1,3,3,2,3,1,,,,,,,,,,
1698,1,4,1,4,5,4,4,4,4,5,4,1,,,,,,,,,,
1699,1,2,2,2,2,3,1,2,2,2,2,1,,,,,,,,,,
1702,1,4,3,2,2,3,1,4,3,4,2,1,,,,,,,,,,
1705,1,5,2,2,2,2,2,2,2,4,1,1,,,,,,,,,,
1710,1,2,2,2,2,3,1,2,2,2,2,1,,,,,,,,,,
1744,1,3,3,1,1,2,3,1,3,1,2,1,,,,,,,,,,
1747,1,4,2,2,2,2,2,2,2,3,1,1,,,,,,,,,,
1748,1,2,3,3,2,2,2,2,1,2,2,1,,,,,,,,,,
1769,1,2,2,2,2,1,1,2,2,2,2,1,,,,,,,,,,
1770,1,2,2,2,2,1,1,2,2,2,2,1,,,,,,,,,,
1779,1,2,2,2,2,1,1,2,2,2,2,1,,,,,,,,,,
1784,1,2,1,3,2,2,2,2,3,1,4,1,,,,,,,,,,
1788,1,2,2,4,2,2,2,2,3,1,4,1,,,,,,,,,,
1797,1,2,2,1,3,3,3,2,2,3,2,1,,,,,,,,,,
1799,1,2,2,2,2,1,1,2,2,2,2,1,,,,,,,,,,
1802,1,2,2,2,2,1,1,2,2,2,2,1,,,,,,,,,,
1803,1,2,2,2,2,1,1,2,2,2,2,1,,,,,,,,,,
1804,1,5,5,5,2,3,2,5,1,4,4,1,,,,,,,,,,
1806,1,2,2,2,2,1,1,2,2,2,2,1,,,,,,,,,,
1807,1,2,2,2,2,1,1,2,2,2,2,1,,,,,,,,,,
1808,1,2,2,2,2,2,2,2,2,1,1,1,,,,,,,,,,
1809,1,2,1,2,2,3,2,1,1,2,2,1,,,,,,,,,,
1812,1,2,4,1,2,2,3,2,4,2,2,1,,,,,,,,,,
1814,1,1,1,2,2,2,2,2,3,2,3,1,,,,,,,,,,
1816,1,1,1,2,2,2,2,2,1,2,2,1,,,,,,,,,,
1822,1,6,4,1,5,3,6,2,3,5,6,1,,,,,,,,,,
1824,1,2,3,1,2,2,1,2,2,2,1,1,,,,,,,,,,
1829,1,4,3,2,5,3,1,1,4,3,3,1,,,,,,,,,,
1831,1,2,1,2,2,3,2,3,3,3,2,1,,,,,,,,,,
1833,1,3,3,3,2,2,3,1,2,4,2,1,,,,,,,,,,
1835,1,4,2,4,2,3,1,3,4,1,3,1,,,,,,,,,,
1880,1,3,2,2,2,2,3,2,3,1,2,1,,,,,,,,,,
1885,1,1,2,1,2,2,2,1,2,1,3,1,,,,,,,,,,
1886,1,2,3,4,3,3,1,5,4,7,2,1,,,,,,,,,,
1898,1,5,2,1,6,2,7,5,6,5,3,1,,,,,,,,,,
1900,1,1,2,3,3,3,3,3,3,2,1,1,,,,,,,,,,
1903,1,1,3,1,1,3,1,2,2,1,2,1,,,,,,,,,,
1906,1,2,2,2,2,3,1,2,2,2,2,1,,,,,,,,,,
1912,1,2,2,2,2,3,1,2,2,2,2,1,,,,,,,,,,
1914,1,2,1,3,3,1,3,2,3,2,4,1,,,,,,,,,,
1921,1,2,3,2,2,2,3,2,1,2,2,1,,,,,,,,,,
1925,1,3,2,3,3,1,2,3,3,2,1,1,,,,,,,,,,
1931,1,1,3,1,3,1,2,4,1,2,3,1,,,,,,,,,,
1937,1,4,1,5,5,2,6,6,4,5,4,1,,,,,,,,,,
1938,1,4,1,5,5,2,6,6,4,5,4,1,,,,,,,,,,
1940,1,4,2,2,2,2,2,2,2,3,1,1,,,,,,,,,,
1941,1,2,2,1,1,3,2,3,2,2,1,1,,,,,,,,,,
1942,1,1,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,
1943,1,2,1,3,3,3,3,3,3,2,1,1,,,,,,,,,,
1947,1,1,2,3,2,2,3,2,3,3,2,1,,,,,,,,,,
1948,1,3,2,2,2,2,2,2,2,2,1,1,,,,,,,,,,
1949,1,1,2,2,2,3,2,3,3,2,2,1,,,,,,,,,,
1950,1,2,3,2,2,2,2,1,3,3,2,1,,,,,,,,,,
1952,1,5,5,5,5,2,1,3,2,5,1,1,,,,,,,,,,
1958,1,8,8,8,2,2,1,2,9,1,8,1,,,,,,,,,,
1959,1,3,1,3,4,2,1,3,3,4,2,1,,,,,,,,,,
1963,1,7,7,2,7,1,7,3,2,2,1,1,,,,,,,,,,
1968,1,1,2,1,2,1,2,1,2,2,2,1,,,,,,,,,,
1970,1,4,2,2,3,2,2,2,2,2,1,1,,,,,,,,,,
1973,1,3,4,4,3,2,3,1,2,1,3,1,,,,,,,,,,
1979,1,1,1,1,1,1,2,2,1,1,1,1,,,,,,,,,,
1980,1,1,1,2,2,2,2,2,2,2,2,1,,,,,,,,,,
1981,1,2,3,3,3,1,3,3,1,3,3,1,,,,,,,,,,
1982,1,1,3,5,2,2,6,2,2,7,5,1,,,,,,,,,,
1983,1,3,2,4,4,1,4,3,3,3,2,1,,,,,,,,,,
1990,1,2,1,2,2,2,2,2,2,1,2,1,,,,,,,,,,
1991,1,2,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,
1992,1,2,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,
1996,1,3,2,3,2,4,1,2,3,3,4,1,,,,,,,,,,
2001,1,2,1,8,8,8,8,2,1,2,9,1,,,,,,,,,,
2011,1,1,2,5,3,3,3,7,6,4,4,1,,,,,,,,,,
2015,1,1,2,2,1,1,2,1,3,4,3,1,,,,,,,,,,
2027,1,1,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,
2031,1,1,2,2,2,3,3,2,2,3,2,1,,,,,,,,,,
2032,1,3,1,2,2,1,3,2,2,2,2,1,,,,,,,,,,
2058,1,5,4,6,2,2,1,2,5,2,2,1,,,,,,,,,,
2060,1,3,4,2,3,1,2,3,4,2,3,1,,,,,,,,,,
2061,1,3,4,2,3,1,2,3,4,2,3,1,,,,,,,,,,
2066,1,1,2,7,7,7,2,6,2,7,3,1,,,,,,,,,,
2070,1,7,2,8,2,2,1,2,7,2,6,1,,,,,,,,,,
2071,1,6,2,7,2,2,1,2,7,6,1,1,,,,,,,,,,
2072,1,6,2,7,2,2,1,2,7,6,1,1,,,,,,,,,,
2073,1,7,2,8,2,2,1,2,7,6,2,1,,,,,,,,,,
2074,1,7,2,2,2,2,2,2,2,6,1,1,,,,,,,,,,
2075,1,6,2,7,2,2,1,2,7,6,1,1,,,,,,,,,,
2076,1,2,2,1,1,5,3,3,3,2,4,1,,,,,,,,,,
2081,1,2,1,2,2,2,2,2,2,1,2,1,,,,,,,,,,
2083,1,2,2,2,2,3,1,2,2,2,2,1,,,,,,,,,,
2084,1,7,1,7,7,7,7,7,7,7,7,1,,,,,,,,,,
2085,1,2,2,3,1,1,2,2,3,2,3,1,,,,,,,,,,
2086,1,2,2,3,1,1,2,2,3,2,3,1,,,,,,,,,,
2087,1,2,2,4,2,3,2,2,3,1,4,1,,,,,,,,,,
2089,1,1,1,4,3,2,3,4,3,2,1,1,,,,,,,,,,
2090,1,1,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,
2092,1,5,4,6,2,2,1,2,5,2,2,1,,,,,,,,,,
2098,1,2,1,2,2,2,3,1,3,1,3,1,,,,,,,,,,
2099,1,1,1,2,1,2,3,2,1,2,2,1,,,,,,,,,,
2107,1,6,1,2,6,1,6,2,1,6,1,1,,,,,,,,,,
2108,1,2,9,8,1,9,8,2,1,3,2,1,,,,,,,,,,
2109,1,1,8,9,2,2,2,9,3,2,1,1,,,,,,,,,,
