200,1,7,7,7,7,7,7,7,7,7,7,7
201,4,6,6,6,6,7,7,6,6,6,7,6
202,3,6,6,6,6,6,6,6,6,6,6,6
203,12,5,5,6,5,4,5,8,6,4,6,4
204,4,8,8,8,5,8,8,8,8,5,5,5
205,15,11,12,11,18,18,18,18,18,18,18,11
206,1,6,7,8,7,6,6,6,6,6,7,6
207,8,13,13,13,13,13,13,13,13,13,13,13
208,7,8,8,8,8,8,8,8,8,8,8,8
209,2,5,6,6,7,7,5,7,8,8,5,5
210,3,3,3,4,4,4,4,4,5,6,4,3
211,2,9,10,9,9,10,10,9,9,9,10,9
212,3,7,6,7,7,7,7,7,7,7,7,6
213,1,5,5,5,5,5,5,5,5,5,5,5
214,3,5,4,4,5,5,5,4,4,5,4,4
215,1,2,2,2,2,2,2,2,1,2,3,1
216,3,3,3,3,3,3,3,3,3,5,11,3
217,3,9,9,9,9,9,9,9,9,9,9,9
218,4,5,6,5,6,5,5,5,5,5,6,5
219,15,6,8,6,8,6,8,8,6,8,9,6
220,7,7,7,7,7,3,7,8,3,7,8,3
221,1,3,3,3,3,3,3,3,3,3,3,3
222,8,10,9,9,8,10,9,10,9,9,9,8
223,5,14,14,14,14,14,14,14,14,14,14,14
224,8,10,10,10,10,10,10,10,10,10,10,10
225,6,1,8,7,1,8,7,7,7,3,10,1
226,7,15,15,15,15,15,15,15,15,15,15,15
227,1,22,22,22,22,22,22,17,17,17,19,17
228,6,0,4,1,1,3,11,4,1,4,6,0
229,5,11,11,11,8,8,8,8,8,8,8,8
230,1,2,2,2,2,2,2,2,2,2,3,2
231,2,3,4,3,3,3,4,4,4,4,3,3
232,13,14,14,14,9,10,14,14,14,14,14,9
233,15,17,17,17,17,17,17,17,17,17,17,17
234,7,8,7,7,8,8,8,7,4,8,4,4
235,3,4,4,4,4,4,4,4,4,4,4,4
236,5,7,8,7,8,8,7,8,9,8,7,7
237,10,1,1,1,1,1,1,1,1,1,1,1
238,2,4,4,4,4,4,5,5,5,5,5,4
239,1,3,3,3,3,6,6,3,6,3,6,3
240,10,19,19,16,13,14,19,16,14,18,17,13
241,2,17,16,17,17,16,18,17,17,16,16,16
242,2,2,2,3,3,3,3,3,3,3,3,2
243,14,10,9,10,10,11,10,10,11,10,21,9
244,1,4,4,4,4,4,4,4,4,4,8,4
245,16,0,6,2,1,2,4,1,12,2,1,0
246,10,1,1,1,1,1,1,1,1,1,1,1
247,2,7,7,7,7,7,7,7,7,7,6,6
248,3,1,3,3,0,1,4,3,2,14,4,0
249,1,5,4,5,5,5,5,4,5,5,4,4
250,3,15,15,12,12,15,15,15,18,18,18,12
251,5,8,9,9,7,9,9,9,9,8,17,7
252,8,17,17,17,17,17,17,17,17,17,17,17
253,5,7,7,7,5,7,6,7,5,7,5,5
254,5,26,22,21,22,22,22,22,25,24,22,21
255,7,2,7,1,5,3,12,13,1,10,8,1
256,1,5,5,4,4,5,5,5,7,7,7,4
257,2,6,6,6,6,6,6,6,6,6,6,6
258,7,1,8,2,8,8,1,8,8,8,8,1
259,4,5,5,5,5,5,5,5,5,5,6,5
260,4,8,8,8,8,8,9,12,12,12,11,8
261,3,27,9,9,9,6,9,8,9,10,9,6
262,4,15,15,15,15,15,15,14,15,15,15,14
263,6,14,13,14,14,13,13,13,14,14,13,13
264,1,8,5,5,8,5,5,7,10,7,9,5
265,6,8,8,12,8,8,8,8,8,8,8,8
266,2,2,4,6,6,4,3,3,5,5,6,2
267,2,2,2,2,2,2,2,2,2,2,2,2
268,8,12,5,5,16,5,12,16,16,12,5,5
269,1,4,4,11,4,11,4,4,5,4,4,4
270,7,10,11,11,10,10,11,10,10,11,11,10
271,19,19,19,19,19,19,19,19,19,19,19,19
272,1,11,11,11,11,11,11,11,11,11,11,11
273,2,25,25,25,5,20,5,5,12,5,5,5
274,12,15,15,15,15,14,14,14,15,15,14,14
275,4,1,0,1,1,4,3,9,10,13,7,0
276,1,2,2,2,2,2,2,2,2,2,2,2
277,4,1,1,1,2,1,1,5,2,1,1,1
278,2,1,1,1,1,1,1,1,1,1,1,1
279,18,20,20,20,20,20,20,20,20,20,20,20
280,2,10,10,7,10,11,10,10,20,20,11,7
281,4,7,7,7,6,7,7,7,7,7,7,6
282,2,15,14,15,15,15,15,15,15,15,17,14
283,4,7,5,7,5,7,5,7,7,5,5,5
284,2,8,11,12,8,11,12,25,9,9,9,8
285,5,10,10,10,10,10,11,11,11,11,11,10
286,19,17,17,18,17,22,22,17,22,22,22,17
287,7,10,9,9,10,8,9,11,11,12,12,8
288,4,4,9,9,9,4,4,9,9,7,9,4
289,11,15,15,15,15,15,15,15,15,15,15,15
290,2,5,5,5,5,5,5,5,5,5,5,5
291,2,6,6,6,6,6,6,6,4,6,5,4
292,2,4,4,4,4,4,4,4,4,4,4,4
293,4,7,7,7,7,7,8,8,8,9,9,7
294,21,19,19,20,20,19,21,19,21,19,20,19
295,5,3,4,4,3,4,5,3,6,6,3,3
296,5,12,12,12,12,12,12,12,12,12,12,12
297,4,5,5,6,5,6,6,5,6,6,7,5
298,4,7,6,7,6,6,7,7,7,6,6,6
299,12,24,24,24,24,24,24,26,24,26,28,24
300,10,0,1,1,1,1,1,1,5,1,1,0
301,2,8,7,7,8,7,8,8,7,7,7,7
302,4,10,6,9,5,10,6,5,7,6,6,5
303,2,37,37,37,37,37,37,37,37,37,30,30
304,4,15,15,15,15,15,15,14,14,14,14,14
305,3,5,2,5,2,5,4,2,1,5,5,1
306,2,2,2,1,1,2,2,2,2,2,2,1
307,3,12,13,14,13,12,11,13,12,13,13,11
308,18,0,1,1,3,2,1,1,1,2,4,0
309,3,3,1,1,4,4,4,4,4,4,4,1
310,2,4,4,4,5,5,4,8,8,8,8,4
311,8,10,10,10,10,10,11,10,10,9,11,9
312,3,8,8,8,8,8,8,8,8,8,8,8
313,9,19,19,16,16,16,16,16,16,16,16,16
314,17,30,31,31,31,31,30,31,29,31,31,29
315,1,1,2,2,2,2,2,2,2,2,2,1
316,27,30,30,30,30,30,30,30,30,30,30,30
317,5,4,3,4,3,4,4,3,3,4,4,3
318,7,2,5,5,5,5,5,5,5,5,5,2
319,3,8,8,8,8,8,8,8,8,8,8,8
320,1,1,1,1,1,1,1,1,1,1,1,1
321,7,12,10,10,12,10,11,11,11,10,11,10
322,6,12,5,11,11,11,11,11,11,11,11,5
323,22,1,6,6,18,22,18,18,18,21,21,1
324,1,35,35,35,35,33,29,29,22,22,22,22
325,8,20,19,19,20,20,19,19,20,20,19,19
326,3,6,6,5,6,6,6,6,6,6,6,5
327,8,17,14,17,17,14,14,14,14,14,14,14
328,6,4,4,13,4,4,10,4,4,4,4,4
329,6,14,14,14,14,14,14,14,13,14,14,13
330,1,7,6,13,6,7,7,7,7,8,7,6
331,20,21,21,21,21,21,21,21,21,21,21,21
332,3,3,3,3,3,3,4,6,4,3,3,3
333,3,19,19,22,20,20,19,18,19,19,19,18
334,3,0,1,1,1,1,1,1,1,3,1,0
335,10,1,1,1,1,1,1,3,1,1,23,1
336,5,6,6,3,3,6,6,6,6,6,4,3
337,6,9,10,9,7,5,8,12,10,9,6,5
338,7,6,8,8,8,8,8,8,8,8,8,6
339,1,0,9,9,1,1,9,1,1,7,9,0
340,7,5,6,6,7,18,6,18,18,18,19,5
341,2,8,6,6,6,8,8,8,8,8,8,6
342,14,23,23,23,23,23,23,23,23,23,23,23
343,1,5,5,5,5,5,5,5,5,8,6,5
344,5,7,4,7,4,7,4,7,7,7,4,4
345,6,17,17,23,17,17,15,17,15,17,12,12
346,3,6,6,7,6,7,6,6,6,10,10,6
347,3,12,12,12,12,12,12,12,12,12,12,12
348,1,5,8,5,8,8,8,8,8,8,8,5
349,10,2,3,3,4,3,3,5,3,3,3,2
350,2,2,20,1,21,3,23,21,3,13,3,1
351,1,29,29,29,29,29,29,29,29,29,28,28
352,1,1,0,2,2,1,2,2,2,2,2,0
353,1,21,18,18,18,18,21,18,19,19,14,14
354,39,37,38,41,37,36,36,42,39,39,38,36
355,1,22,18,18,15,18,15,12,17,12,19,12
356,1,11,12,11,11,12,12,11,13,13,16,11
357,2,14,12,14,14,14,14,14,17,16,19,12
358,28,6,6,6,6,6,6,26,26,26,26,6
359,7,11,2,11,10,10,9,11,9,10,10,2
360,3,12,12,9,9,9,9,9,9,9,9,9
361,3,7,9,8,7,9,7,8,7,9,10,7
362,1,5,5,5,5,5,5,5,5,5,5,5
363,19,21,21,21,21,21,21,21,21,21,21,21
364,2,5,6,5,5,5,6,5,6,5,5,5
365,11,11,11,12,12,12,11,12,12,12,12,11
366,3,12,12,12,12,12,12,12,12,12,12,12
367,1,2,2,2,2,2,2,2,2,2,10,2
368,1,4,4,4,4,4,3,4,4,4,3,3
369,10,0,1,2,1,1,1,1,1,9,1,0
370,3,8,8,8,8,9,8,8,10,10,10,8
371,4,11,11,11,11,11,11,11,11,11,14,11
372,11,7,8,9,10,8,8,9,10,15,13,7
373,9,13,13,13,13,11,13,13,13,11,11,11
374,2,8,8,10,10,10,10,9,9,10,10,8
375,2,6,9,8,10,7,12,9,9,15,9,6
376,12,1,1,1,1,1,1,1,1,1,1,1
377,2,15,15,15,15,15,15,15,15,15,15,15
378,4,1,10,10,1,13,13,12,12,10,1,1
379,2,2,1,3,3,3,3,2,2,2,2,1
380,2,8,9,8,8,8,7,8,7,8,12,7
381,4,8,9,9,9,9,11,11,11,13,13,8
382,8,10,10,10,10,10,10,10,10,10,13,10
383,1,6,6,6,6,6,6,6,6,6,6,6
384,12,9,9,9,9,9,9,9,9,9,9,9
385,6,13,13,13,13,13,13,13,13,13,13,13
386,13,20,20,17,17,17,17,17,8,8,8,8
387,4,3,3,11,11,3,3,11,11,11,3,3
388,7,21,21,21,21,21,21,21,21,21,21,21
389,8,16,16,16,16,16,16,16,16,16,16,16
390,12,22,22,21,22,21,23,22,20,23,19,19
391,9,16,16,16,16,16,16,16,16,16,16,16
392,1,10,9,10,10,11,9,10,10,10,10,9
393,1,4,4,4,3,4,4,3,3,4,3,3
394,5,11,12,11,12,12,11,12,11,11,11,11
395,1,1,1,1,1,0,1,1,1,1,1,0
396,1,1,1,1,1,1,1,1,1,1,1,1
397,8,15,15,15,15,15,15,15,19,15,15,15
398,3,9,9,9,9,9,9,9,9,9,9,9
399,2,4,4,4,4,6,4,4,6,4,4,4
400,2,4,4,4,4,4,4,4,4,10,4,4
401,4,7,7,7,7,7,7,7,7,7,7,7
402,1,3,3,3,3,3,3,3,3,3,3,3
403,13,14,14,14,14,14,14,14,14,14,18,14
404,5,5,6,7,6,8,5,5,6,7,7,5
405,2,5,5,5,5,5,5,5,5,5,5,5
406,3,8,8,8,8,8,8,8,8,10,10,8
407,3,6,6,6,6,6,6,6,6,6,6,6
408,6,6,7,6,7,6,6,6,6,6,7,6
409,4,0,1,1,1,1,1,2,1,1,1,0
410,18,18,19,19,19,19,19,19,19,19,19,18
411,8,15,15,8,7,7,7,8,7,12,11,7
412,2,3,3,5,3,3,5,3,5,6,3,3
413,1,3,3,3,4,3,4,3,4,4,4,3
414,2,3,3,2,5,1,3,5,4,4,5,1
415,2,26,26,26,26,26,26,26,23,23,23,23
416,3,5,4,5,5,5,5,5,6,5,5,4
417,9,4,4,4,4,5,4,5,4,4,4,4
418,5,5,5,6,5,6,6,5,5,5,25,5
419,9,12,12,12,12,12,12,12,12,14,14,12
420,2,23,24,17,15,17,15,15,17,17,17,15
421,3,24,22,24,22,22,23,22,24,5,6,5
422,30,19,19,16,16,19,16,20,19,21,20,16
423,6,12,11,14,8,8,7,7,8,7,8,7
424,10,15,15,15,15,15,15,15,15,15,15,15
425,26,6,4,6,4,6,6,6,4,6,6,4
426,10,17,11,11,13,11,13,11,11,18,11,11
427,2,8,8,9,8,8,12,12,10,20,20,8
428,1,23,23,23,23,23,23,23,23,19,20,19
429,6,11,11,11,11,11,11,11,11,11,14,11
430,7,11,11,10,11,10,10,11,11,11,11,10
431,12,9,9,9,9,9,9,9,9,9,9,9
432,25,19,25,22,24,24,19,25,19,19,20,19
433,2,4,4,4,4,4,4,4,4,4,6,4
434,14,16,18,18,18,18,18,18,18,18,18,16
435,2,2,3,2,3,2,3,3,3,3,2,2
436,5,2,2,2,2,2,2,2,3,2,2,2
437,1,5,5,5,3,5,2,3,3,13,13,2
438,1,13,13,13,13,13,13,13,13,13,13,13
439,1,4,3,4,5,4,3,2,4,5,4,2
440,1,2,3,3,3,3,3,3,3,3,3,2
441,12,18,18,18,17,17,18,18,18,18,17,17
442,1,8,9,8,8,8,9,8,8,6,10,6
443,3,6,6,6,6,6,6,6,6,6,6,6
444,1,2,3,1,2,3,2,3,2,2,3,1
445,9,7,7,6,6,14,4,4,14,3,3,3
446,7,16,9,15,11,9,9,16,9,9,9,9
447,1,1,3,3,2,2,2,2,2,5,2,1
448,8,10,11,11,10,10,10,11,11,11,11,10
449,9,1,1,1,1,1,1,1,1,10,10,1
450,3,11,11,10,9,10,11,12,10,12,11,9
451,9,11,12,12,17,17,17,17,17,17,17,11
452,6,6,6,6,6,6,6,6,6,6,6,6
453,3,9,3,4,5,4,4,4,4,4,4,3
454,2,1,4,4,1,5,5,5,5,2,1,1
455,8,8,11,9,9,9,9,12,11,9,9,8
456,2,0,2,1,2,2,4,4,1,1,4,0
457,1,9,9,9,6,6,6,6,6,6,6,6
458,7,5,8,9,5,5,9,9,9,9,5,5
459,1,7,7,7,7,7,7,7,7,7,10,7
460,2,5,2,6,6,7,8,5,6,5,9,2
461,4,15,15,15,15,15,15,14,15,15,15,14
462,12,14,14,14,14,14,14,14,14,14,14,14
463,2,6,4,7,7,7,6,6,3,7,7,3
464,9,1,1,2,2,1,10,2,4,10,2,1
465,2,9,9,10,10,17,17,18,18,16,16,9
466,2,8,8,8,8,8,8,8,8,8,8,8
467,12,14,12,0,15,1,13,15,15,1,15,0
468,2,13,8,8,8,8,7,13,13,8,8,7
469,4,18,16,16,16,17,16,13,17,17,19,13
470,7,37,37,35,36,36,37,37,36,36,29,29
471,2,9,9,9,9,9,9,9,9,9,9,9
472,2,14,14,14,14,14,12,12,11,16,11,11
473,3,3,4,4,4,4,6,4,4,7,7,3
474,16,9,8,8,8,8,8,18,18,18,18,8
475,9,4,5,4,5,4,3,4,4,5,4,3
476,1,13,12,13,13,12,13,12,13,13,12,12
477,6,6,7,7,7,7,7,7,7,7,6,6
478,1,2,3,2,2,2,2,2,3,5,5,2
479,10,15,15,15,15,15,15,19,19,19,19,15
480,3,11,5,5,5,5,5,6,5,5,5,5
481,15,15,15,15,15,15,15,15,16,16,15,15
482,5,7,7,7,7,7,7,7,7,7,7,7
483,2,1,1,2,2,2,2,2,2,2,2,1
484,4,1,2,3,4,1,1,1,2,3,1,1
485,2,20,20,20,20,20,20,20,20,20,20,20
486,20,1,1,1,18,2,8,2,4,17,2,1
487,2,1,1,1,2,2,1,2,1,1,4,1
488,8,25,25,25,25,16,16,16,16,16,16,16
489,16,12,12,12,11,12,11,11,11,12,11,11
490,3,8,8,8,9,8,8,8,8,8,9,8
491,9,24,16,16,16,16,16,16,16,16,16,16
492,9,2,0,2,3,1,3,7,3,1,7,0
493,6,8,9,9,9,9,9,9,9,8,9,8
494,7,0,2,1,1,1,1,1,2,1,11,0
495,5,12,12,13,13,11,11,12,11,14,14,11
496,2,6,9,6,6,9,6,6,6,6,6,6
497,15,12,12,16,12,12,12,12,12,12,21,12
498,1,4,4,4,4,5,5,4,5,5,15,4
499,2,10,10,10,4,6,8,7,9,4,5,4
500,3,7,7,7,7,7,7,7,7,7,7,7
501,2,3,3,3,3,3,3,3,8,3,1,1
502,21,23,23,23,23,23,23,23,23,23,23,23
503,3,9,9,8,9,9,8,8,9,9,8,8
504,3,3,4,2,4,3,4,3,4,4,5,2
505,10,9,9,9,9,9,9,9,9,9,9,9
506,9,29,13,13,27,23,27,27,27,27,27,13
507,3,9,9,10,9,10,10,10,6,12,12,6
508,1,2,2,1,2,2,2,2,2,1,2,1
509,9,1,1,2,1,2,1,11,10,11,11,1
510,2,16,16,9,9,9,9,9,11,9,9,9
511,5,6,6,6,6,6,6,5,9,9,9,5
512,14,8,8,8,8,8,8,8,8,10,20,8
513,22,23,24,23,21,23,23,21,21,21,22,21
514,3,4,4,4,4,4,4,4,5,7,4,4
515,4,6,6,6,7,5,7,6,6,6,6,5
516,13,18,18,18,18,18,18,18,18,18,18,18
517,3,7,7,7,7,7,5,5,5,6,6,5
518,25,12,13,30,27,30,28,27,31,30,31,12
519,2,17,16,16,16,16,16,16,18,18,15,15
520,1,7,8,8,8,8,8,8,8,8,10,7
521,1,5,10,5,9,10,5,10,9,9,6,5
522,1,7,7,6,3,8,7,3,6,7,7,3
523,1,3,5,2,4,3,5,3,5,3,5,2
524,1,1,1,1,5,3,5,2,2,1,1,1
525,15,14,15,14,15,16,16,16,16,21,21,14
526,1,14,14,14,11,11,11,11,15,15,16,11
527,2,7,7,7,7,7,7,7,7,7,7,7
528,3,2,3,2,2,1,2,3,2,3,3,1
529,5,3,4,3,3,4,4,3,3,4,3,3
530,1,1,1,2,2,2,2,2,2,2,2,1
531,17,19,19,19,19,19,19,19,19,22,21,19
532,3,19,18,18,19,19,19,9,20,20,20,9
533,9,11,11,6,6,6,6,6,6,6,6,6
534,6,18,20,18,17,17,20,19,18,19,20,17
535,3,4,4,4,4,4,4,4,4,4,4,4
536,1,25,25,25,25,25,25,25,25,23,23,23
537,2,11,11,9,9,14,9,9,9,10,11,9
