1363,1,2,3,2
1364,1,2,5,2
1365,4,5,5,5
1366,1,2,5,2
1367,1,7,7,7
1368,1,5,7,5
1369,1,1,1,1
1370,2,4,4,4
1371,2,4,4,4
1372,1,4,4,4
1373,1,1,1,1
1374,1,3,3,3
1375,1,3,4,3
1376,5,7,7,7
1377,1,1,1,1
1378,5,7,7,7
1379,1,3,3,3
1380,1,3,3,3
1381,2,5,5,5
1382,2,5,7,5
1383,1,10,10,10
1384,15,16,16,16
1385,1,1,1,1
1386,1,7,7,7
1387,14,15,15,15
1388,2,5,5,5
1389,2,5,7,5
1390,1,3,3,3
1391,1,1,1,1
1392,15,16,16,16
1393,1,7,7,7
1394,1,10,10,10
1395,1,3,3,3
1396,6,15,15,15
1397,2,7,7,7
1398,1,4,4,4
1399,1,3,3,3
1400,1,6,8,6
1401,1,1,1,1
1402,1,1,1,1
1403,1,7,7,7
1404,1,5,5,5
1405,1,3,3,3
1406,1,3,3,3
1407,1,3,3,3
1408,1,1,1,1
1409,1,1,2,1
1410,1,1,1,1
1411,1,2,2,2
1412,1,3,3,3
1413,1,6,5,5
1414,1,2,2,2
1415,1,10,10,10
1416,1,10,10,10
1417,1,3,3,3
1418,1,1,2,1
1419,1,1,1,1
1420,1,4,4,4
1421,1,1,1,1
1422,1,3,3,3
1423,1,3,3,3
1424,2,2,2,2
1425,2,2,2,2
1426,5,9,9,9
1427,2,2,2,2
1428,2,6,3,3
1429,1,1,2,1
1430,2,2,2,2
1431,2,6,3,3
1432,7,15,15,15
1433,1,1,3,1
1434,1,5,5,5
1435,1,9,9,9
1436,1,9,9,9
1437,1,5,5,5
1438,1,1,3,1
1439,2,2,2,2
1440,1,4,4,4
1441,1,7,4,4
1442,1,1,1,1
1443,1,4,4,4
1444,1,3,3,3
1445,1,2,2,2
1446,1,3,3,3
1447,1,1,1,1
1448,1,1,1,1
1449,2,12,12,12
1450,1,8,8,8
1451,5,5,6,5
1452,3,4,6,4
1453,1,5,3,3
1454,1,2,2,2
1455,1,2,4,2
1456,1,5,5,5
1457,1,4,4,4
1458,2,2,3,2
1459,2,2,3,2
1460,2,2,3,2
1461,2,2,3,2
1462,1,5,5,5
1463,2,2,2,2
1464,1,3,3,3
1465,4,4,4,4
1466,1,1,2,1
1467,1,1,1,1
1468,1,6,6,6
1469,1,1,4,1
1470,1,6,5,5
1471,1,6,5,5
1472,1,4,4,4
1473,2,8,7,7
1474,2,12,7,7
1475,1,7,7,7
1476,1,3,2,2
1477,1,2,3,2
1478,1,3,3,3
1479,7,7,8,7
1480,3,5,5,5
1481,5,8,8,8
1482,3,5,5,5
1483,2,5,5,5
1484,1,4,4,4
1485,3,6,6,6
1486,4,6,6,6
1487,4,2,2,2
1488,2,6,6,6
1489,4,7,7,7
1490,6,7,7,7
1491,3,5,5,5
1492,3,7,2,2
1493,3,4,4,4
1494,1,1,1,1
1495,1,1,1,1
1496,1,1,1,1
1497,1,5,5,5
1498,3,5,5,5
1499,1,10,10,10
1500,12,13,13,13
1501,1,2,2,2
1502,1,6,6,6
1503,2,2,2,2
1504,3,5,5,5
1505,7,7,4,4
1506,7,7,4,4
1507,3,7,7,7
1508,6,9,9,9
1509,1,13,13,13
1510,1,3,2,2
1511,1,6,6,6
1512,1,3,3,3
1513,1,1,1,1
1514,1,1,1,1
1515,1,4,4,4
1516,1,4,4,4
1517,2,5,5,5
1518,1,1,1,1
1519,1,2,2,2
1520,1,1,1,1
1521,1,1,1,1
1522,1,13,13,13
1523,1,5,5,5
1524,1,11,11,11
1525,1,3,3,3
1526,1,6,6,6
1527,1,3,3,3
1528,1,8,8,8
1529,1,5,5,5
1530,1,5,5,5
1531,1,5,5,5
1532,1,5,5,5
1533,1,6,4,4
1534,3,4,4,4
1535,2,3,3,3
1536,1,3,3,3
1537,1,5,5,5
1538,1,2,2,2
1539,1,1,1,1
1540,3,3,5,3
1541,6,6,6,6
1542,1,7,6,6
1543,1,3,3,3
1544,1,3,3,3
1545,1,3,3,3
1546,1,3,3,3
1547,1,3,3,3
1548,1,3,3,3
1549,1,3,3,3
1550,1,3,3,3
1551,1,3,3,3
1552,1,3,3,3
1553,1,3,3,3
1554,1,3,3,3
1555,1,3,3,3
1556,1,3,3,3
1557,1,3,3,3
1558,1,3,3,3
1559,1,3,3,3
1560,1,3,3,3
1561,1,3,3,3
1562,1,3,3,3
1563,2,3,4,3
1564,4,5,5,5
1565,4,9,12,9
1566,2,2,8,2
1567,2,2,3,2
1568,4,4,6,4
1569,4,4,6,4
1570,3,4,4,4
1571,3,4,4,4
1572,3,4,4,4
1573,1,4,7,4
1574,1,6,7,6
1575,1,4,4,4
1576,1,8,8,8
1577,5,11,11,11
1578,2,2,3,2
1579,2,3,4,3
1580,2,3,3,3
1581,2,3,3,3
1582,7,10,10,10
1583,1,2,2,2
1584,1,2,2,2
1585,1,4,4,4
1586,3,5,5,5
1587,3,6,6,6
1588,3,5,5,5
1589,3,5,5,5
1590,3,6,6,6
1591,3,6,6,6
1592,3,6,6,6
1593,3,5,5,5
1594,3,5,5,5
1595,3,5,5,5
1596,3,6,6,6
1597,2,7,7,7
1598,1,2,2,2
1599,1,3,3,3
1600,2,3,3,3
1601,2,11,2,2
1602,2,11,2,2
1603,2,3,3,3
1604,5,7,7,7
1605,5,7,7,7
1606,1,1,1,1
1607,1,1,1,1
1608,2,4,5,4
1609,1,2,2,2
1610,1,3,3,3
1611,1,4,4,4
1612,1,3,5,3
1613,1,4,4,4
1614,1,4,4,4
1615,1,5,5,5
1616,1,4,4,4
1617,3,5,5,5
1618,1,2,2,2
1619,1,2,2,2
1620,1,2,2,2
1621,1,7,7,7
1622,1,2,2,2
1623,1,9,9,9
1624,5,7,7,7
1625,1,2,2,2
1626,1,6,6,6
1627,1,4,4,4
1628,1,6,6,6
1629,1,2,2,2
1630,1,2,2,2
1631,1,2,2,2
1632,1,7,7,7
1633,1,4,4,4
1634,1,3,3,3
1635,1,2,2,2
1636,1,7,7,7
1637,1,5,5,5
1638,1,2,2,2
1639,1,5,5,5
1640,1,4,4,4
1641,1,5,4,4
1642,1,3,3,3
1643,1,3,2,2
1644,1,2,2,2
1645,1,3,3,3
1646,2,4,3,3
1647,1,5,6,5
1648,3,4,4,4
1649,1,1,3,1
1650,2,3,2,2
1651,5,5,4,4
1652,2,8,9,8
1653,4,4,5,4
1654,2,8,11,8
1655,1,2,2,2
1656,1,2,2,2
1657,1,2,2,2
1658,1,2,2,2
1659,6,5,7,5
1660,2,3,2,2
1661,2,2,7,2
1662,2,3,2,2
1663,2,3,2,2
1664,2,3,2,2
1665,2,3,2,2
1666,2,3,2,2
1667,1,3,3,3
1668,1,1,1,1
1669,1,3,1,1
1670,1,3,1,1
1671,1,5,4,4
1672,1,5,5,5
1673,3,5,5,5
1674,3,7,9,7
1675,3,7,7,7
1676,1,2,1,1
1677,1,2,1,1
1678,2,7,7,7
1679,2,7,7,7
1680,2,5,5,5
1681,1,2,2,2
1682,1,3,3,3
1683,1,3,3,3
1684,4,5,5,5
1685,3,8,6,6
1686,1,6,8,6
1687,1,2,2,2
1688,1,4,3,3
1689,1,3,3,3
1690,1,3,3,3
1691,1,3,3,3
1692,1,3,3,3
1693,1,3,5,3
1694,2,6,6,6
1695,2,0,7,0
1696,2,12,12,12
1697,2,3,5,3
1698,1,15,15,15
1699,1,3,3,3
1700,1,2,2,2
1701,1,1,1,1
1702,1,2,2,2
1703,2,2,3,2
1704,2,2,3,2
1705,1,2,2,2
1706,2,2,3,2
1707,2,2,3,2
1708,3,5,5,5
1709,3,5,5,5
1710,1,4,4,4
1711,3,5,5,5
1712,3,5,5,5
1713,4,5,5,5
1714,4,13,11,11
1715,4,6,8,6
1716,4,9,9,9
1717,8,9,9,9
1718,5,6,7,6
1719,4,7,11,7
1720,6,6,11,6
1721,4,11,14,11
1722,4,10,11,10
1723,5,6,7,6
1724,4,7,11,7
1725,6,9,9,9
1726,4,5,7,5
1727,4,7,11,7
1728,4,7,11,7
1729,4,7,11,7
1730,5,6,7,6
1731,7,8,8,8
1732,7,8,8,8
1733,7,8,8,8
1734,7,8,8,8
1735,7,8,8,8
1736,7,8,8,8
1737,7,8,8,8
1738,7,8,8,8
1739,1,2,2,2
1740,1,3,2,2
1741,2,3,3,3
1742,2,6,6,6
1743,4,8,8,8
1744,1,2,3,2
1745,4,4,4,4
1746,4,10,10,10
1747,1,4,4,4
1748,1,2,3,2
1749,4,6,4,4
1750,4,5,5,5
1751,4,5,6,5
1752,4,5,6,5
1753,5,6,6,6
1754,1,5,4,4
1755,2,4,4,4
1756,2,3,3,3
1757,2,3,3,3
1758,3,3,3,3
1759,2,2,3,2
1760,5,3,3,3
1761,2,5,4,4
1762,3,3,3,3
1763,3,8,8,8
1764,2,5,7,5
1765,2,2,2,2
1766,2,2,2,2
1767,2,4,4,4
1768,2,2,2,2
1769,1,0,2,0
1770,1,2,2,2
1771,1,2,1,1
1772,4,9,6,6
1773,3,4,4,4
1774,2,2,3,2
1775,5,5,5,5
1776,1,2,2,2
1777,1,4,5,4
1778,1,4,4,4
1779,1,1,3,1
1780,1,0,4,0
1781,1,3,3,3
1782,4,6,6,6
1783,1,2,2,2
1784,1,3,3,3
1785,1,3,3,3
1786,1,2,2,2
1787,1,1,1,1
1788,1,3,3,3
1789,2,4,2,2
1790,1,2,2,2
1791,1,4,1,1
1792,6,7,7,7
1793,1,5,5,5
1794,2,4,5,4
1795,2,6,6,6
1796,4,6,6,6
1797,1,2,6,2
1798,1,2,2,2
1799,1,3,1,1
1800,1,2,2,2
1801,1,9,16,9
1802,1,1,1,1
1803,1,0,1,0
1804,1,4,4,4
1805,1,6,6,6
1806,1,2,2,2
1807,1,0,1,0
1808,1,2,2,2
1809,1,3,3,3
1810,1,4,4,4
1811,1,4,4,4
1812,1,3,3,3
1813,1,3,3,3
1814,1,3,3,3
1815,1,5,5,5
1816,1,3,3,3
1817,3,4,4,4
1818,3,6,6,6
1819,3,6,6,6
1820,3,4,4,4
1821,3,3,3,3
1822,1,5,5,5
1823,1,0,1,0
1824,1,3,4,3
1825,1,0,1,0
1826,1,3,3,3
1827,1,3,3,3
1828,1,3,3,3
1829,1,4,4,4
1830,1,12,3,3
1831,1,5,5,5
1832,5,10,15,10
1833,1,3,3,3
1834,1,3,3,3
1835,1,4,4,4
1836,4,13,13,13
1837,1,5,5,5
1838,2,7,7,7
1839,1,2,2,2
1840,2,5,5,5
1841,2,5,5,5
1842,2,7,7,7
1843,2,5,5,5
1844,2,4,4,4
1845,2,5,5,5
1846,2,5,5,5
1847,2,5,5,5
1848,2,5,5,5
1849,2,5,5,5
1850,2,4,4,4
1851,2,5,5,5
1852,2,6,6,6
1853,2,6,6,6
1854,2,5,5,5
1855,2,6,6,6
1856,2,6,6,6
1857,2,6,6,6
1858,2,6,6,6
1859,2,5,5,5
1860,2,6,6,6
1861,2,5,5,5
1862,2,6,6,6
1863,4,7,8,7
1864,2,7,7,7
1865,1,1,2,1
1866,1,3,2,2
1867,1,3,3,3
1868,1,3,2,2
1869,1,5,4,4
1870,1,5,4,4
1871,1,5,4,4
1872,1,3,3,3
1873,1,5,4,4
1874,7,14,8,8
1875,2,6,6,6
1876,4,4,4,4
1877,3,5,5,5
1878,7,8,8,8
1879,2,4,4,4
1880,1,7,7,7
1881,1,2,2,2
1882,1,2,2,2
1883,1,2,2,2
1884,1,2,2,2
1885,1,3,3,3
1886,1,6,6,6
1887,6,7,7,7
1888,1,2,2,2
1889,2,3,3,3
1890,4,9,9,9
1891,4,5,5,5
1892,2,8,8,8
1893,2,3,3,3
1894,1,2,2,2
1895,1,2,2,2
1896,1,2,2,2
1897,1,3,3,3
1898,1,2,2,2
1899,4,8,9,8
1900,1,2,2,2
1901,6,7,7,7
1902,6,6,9,6
1903,1,3,4,3
1904,1,4,4,4
1905,5,11,11,11
1906,1,2,2,2
1907,7,10,11,10
1908,7,10,11,10
1909,7,10,11,10
1910,4,6,6,6
1911,3,3,5,3
1912,1,2,2,2
1913,3,8,6,6
1914,1,2,2,2
1915,5,6,6,6
1916,2,1,7,1
1917,2,7,7,7
1918,4,5,5,5
1919,7,8,8,8
1920,4,6,6,6
1921,1,5,5,5
1922,1,5,5,5
1923,1,5,5,5
1924,1,9,9,9
1925,1,3,3,3
1926,4,5,5,5
1927,1,1,3,1
1928,6,5,5,5
1929,1,4,4,4
1930,2,2,4,2
1931,1,1,1,1
1932,1,6,6,6
1933,1,5,5,5
1934,3,5,5,5
1935,4,14,14,14
1936,3,5,5,5
1937,1,4,3,3
1938,1,4,3,3
1939,1,5,5,5
1940,1,2,2,2
1941,1,6,6,6
1942,1,4,4,4
1943,1,1,2,1
1944,4,13,13,13
1945,4,8,8,8
1946,4,8,8,8
1947,1,3,3,3
1948,1,1,1,1
1949,1,2,2,2
1950,1,1,1,1
1951,7,8,8,8
1952,1,4,4,4
1953,5,6,6,6
1954,7,8,8,8
1955,3,5,5,5
1956,3,7,6,6
1957,4,7,7,7
1958,1,1,1,1
1959,1,1,1,1
1960,4,8,8,8
1961,3,4,4,4
1962,3,4,4,4
1963,1,8,8,8
1964,2,6,6,6
1965,3,5,5,5
1966,4,4,5,4
1967,2,6,6,6
1968,1,3,3,3
1969,4,5,5,5
1970,1,3,3,3
1971,1,4,4,4
1972,4,5,5,5
1973,1,4,4,4
1974,3,4,1,1
1975,3,7,1,1
1976,3,5,4,4
1977,1,3,3,3
1978,1,6,7,6
1979,1,3,3,3
1980,1,3,5,3
1981,1,5,5,5
1982,1,1,1,1
1983,1,4,4,4
1984,1,1,1,1
1985,1,1,7,1
1986,2,4,4,4
1987,8,9,9,9
1988,1,5,2,2
1989,1,6,8,6
1990,1,2,1,1
1991,1,1,1,1
1992,1,1,1,1
1993,1,4,4,4
1994,1,4,4,4
1995,1,4,4,4
1996,1,4,4,4
1997,1,7,11,7
1998,1,2,2,2
1999,1,1,1,1
2000,2,4,4,4
2001,1,1,1,1
2002,3,3,3,3
2003,5,8,8,8
2004,1,5,5,5
2005,1,1,3,1
2006,1,4,4,4
2007,1,5,5,5
2008,1,5,5,5
2009,1,1,1,1
2010,1,4,4,4
2011,1,4,4,4
2012,1,4,4,4
2013,1,2,2,2
2014,1,2,2,2
2015,1,3,3,3
2016,1,4,4,4
2017,1,2,2,2
2018,1,5,5,5
2019,1,4,4,4
2020,2,7,8,7
2021,1,4,2,2
2022,6,6,6,6
2023,6,6,6,6
2024,6,15,15,15
2025,6,15,15,15
2026,1,2,2,2
2027,1,2,3,2
2028,1,4,4,4
2029,2,3,3,3
2030,11,11,11,11
2031,1,4,4,4
2032,1,8,12,8
2033,7,8,8,8
2034,4,6,6,6
2035,6,9,9,9
2036,7,9,8,8
2037,6,9,9,9
2038,6,9,9,9
2039,6,9,9,9
2040,6,9,9,9
2041,6,9,9,9
2042,7,10,10,10
2043,5,11,11,11
2044,6,11,9,9
2045,8,9,10,9
2046,6,8,8,8
2047,1,3,3,3
2048,1,2,2,2
2049,2,4,5,4
2050,2,6,6,6
2051,2,6,6,6
2052,2,6,6,6
2053,2,4,5,4
2054,2,6,6,6
2055,5,6,6,6
2056,7,8,8,8
2057,5,5,5,5
2058,1,3,3,3
2059,1,4,5,4
2060,1,9,11,9
2061,1,9,11,9
2062,2,3,3,3
2063,2,4,4,4
2064,1,0,1,0
2065,5,5,5,5
2066,1,1,0,0
2067,1,2,2,2
2068,3,4,4,4
2069,1,2,2,2
2070,1,2,3,2
2071,1,3,3,3
2072,1,3,3,3
2073,1,2,2,2
2074,1,4,4,4
2075,1,3,3,3
2076,1,5,5,5
2077,1,2,2,2
2078,7,7,7,7
2079,7,7,7,7
2080,7,7,7,7
2081,1,4,7,4
2082,1,7,7,7
2083,1,2,3,2
2084,1,2,2,2
2085,1,5,5,5
2086,1,5,5,5
2087,1,2,3,2
2088,1,4,4,4
2089,1,5,5,5
2090,1,1,1,1
2091,5,6,6,6
2092,1,3,3,3
2093,7,8,8,8
2094,1,2,2,2
2095,3,3,7,3
2096,2,2,6,2
2097,6,6,8,6
2098,1,4,4,4
2099,1,3,3,3
2100,1,3,3,3
2101,5,7,7,7
2102,5,9,9,9
2103,8,11,11,11
2104,1,2,2,2
2105,1,2,2,2
2106,6,4,7,4
2107,1,4,3,3
2108,1,3,2,2
2109,1,2,3,2
2110,1,1,1,1
2111,1,2,3,2
2112,1,1,1,1
2113,1,1,1,1
2114,1,6,6,6
2115,1,6,6,6
2116,1,7,7,7
2117,7,7,7,7
2118,1,1,2,1
2119,1,3,3,3
2120,5,11,11,11
2121,5,10,6,6
2122,1,1,2,1
2123,4,5,5,5
2124,4,4,4,4
2125,4,4,4,4
2126,1,3,3,3
2127,2,5,5,5
2128,1,3,3,3
2129,5,6,6,6
2130,5,6,6,6
2131,3,7,5,5
2132,3,7,7,7
2133,3,8,8,8
2134,1,2,2,2
2135,5,6,12,6
2136,5,6,6,6
2137,1,3,7,3
2138,4,8,8,8
2139,8,10,10,10
2140,8,10,10,10
2141,1,4,6,4
2142,1,2,2,2
2143,5,6,7,6
2144,5,6,6,6
2145,5,5,5,5
2146,5,5,5,5
2147,7,7,9,7
2148,5,7,7,7
2149,10,10,10,10
2150,7,7,6,6
2151,5,5,3,3
2152,5,10,11,10
2153,5,8,8,8
2154,5,7,8,7
2155,7,7,6,6
2156,5,6,5,5
2157,7,8,9,8
2158,5,6,6,6
2159,5,6,6,6
2160,9,9,9,9
2161,7,8,8,8
2162,5,4,4,4
2163,5,6,3,3
2164,5,6,6,6
2165,5,7,7,7
2166,10,10,8,8
2167,5,6,7,6
2168,7,6,7,6
2169,5,5,3,3
2170,5,5,3,3
2171,1,3,3,3
2172,10,10,9,9
2173,5,5,3,3
2174,5,5,3,3
2175,5,5,5,5
2176,5,5,5,5
2177,5,5,3,3
2178,1,1,2,1
2179,5,9,9,9
2180,3,7,7,7
2181,7,10,10,10
2182,3,4,7,4
2183,3,4,7,4
2184,3,4,7,4
2185,3,4,7,4
2186,3,4,7,4
2187,3,4,4,4
2188,3,4,7,4
2189,3,4,7,4
2190,3,4,7,4
2191,5,5,5,5
2192,1,2,2,2
2193,6,6,6,6
2194,2,5,5,5
2195,8,9,8,8
2196,1,4,4,4
2197,5,6,6,6
2198,4,4,5,4
2199,1,4,4,4
2200,1,4,4,4
2201,5,8,8,8
2202,1,4,4,4
2203,7,9,9,9
2204,5,8,8,8
2205,5,5,5,5
2206,1,3,3,3
2207,1,3,2,2
2208,1,3,3,3
2209,2,5,4,4
2210,1,6,5,5
2211,4,5,5,5
2212,5,8,8,8
2213,1,3,3,3
2214,3,4,6,4
2215,5,8,8,8
2216,1,2,3,2
2217,5,8,8,8
2218,1,2,2,2
2219,1,4,3,3
2220,1,2,2,2
2221,1,4,4,4
2222,2,1,1,1
2223,1,6,7,6
2224,7,10,10,10
2225,1,2,2,2
2226,1,3,2,2
2227,12,12,12,12
2228,2,1,1,1
2229,1,7,7,7
2230,1,1,1,1
2231,2,0,1,0
2232,4,0,1,0
2233,4,5,4,4
2234,1,2,3,2
2235,1,1,2,1
2236,8,11,11,11
2237,4,8,9,8
2238,1,3,4,3
2239,1,3,3,3
2240,1,3,3,3
2241,2,4,3,3
2242,3,8,8,8
2243,3,6,4,4
2244,3,9,9,9
2245,4,6,6,6
2246,3,3,3,3
2247,3,4,4,4
2248,1,2,2,2
2249,1,2,2,2
2250,1,2,2,2
2251,1,1,2,1
2252,4,4,1,1
2253,3,5,7,5
2254,1,3,3,3
2255,3,6,6,6
2256,3,6,6,6
2257,1,2,2,2
2258,1,4,7,4
2259,2,5,5,5
2260,2,5,5,5
2261,4,8,7,7
2262,2,5,5,5
2263,2,5,5,5
2264,4,4,7,4
2265,3,6,6,6
2266,1,3,3,3
2267,2,3,3,3
2268,2,5,5,5
2269,3,3,5,3
2270,1,3,2,2
2271,2,2,3,2
2272,2,2,2,2
2273,7,7,7,7
2274,1,1,1,1
2275,1,1,2,1
2276,1,4,4,4
2277,1,2,2,2
2278,1,1,2,1
2279,1,2,2,2
2280,1,2,2,2
2281,1,3,3,3
2282,1,2,2,2
2283,1,2,2,2
2284,1,2,2,2
2285,1,2,2,2
2286,1,1,1,1
2287,1,2,2,2
2288,1,2,2,2
2289,1,1,2,1
2290,1,1,2,1
2291,1,3,3,3
2292,3,8,7,7
2293,1,2,2,2
2294,2,8,8,8
2295,5,8,8,8
2296,2,5,5,5
2297,2,5,5,5
2298,5,5,6,5
2299,7,8,9,8
2300,2,6,6,6
2301,1,3,3,3
2302,1,1,1,1
2303,4,5,6,5
2304,1,3,3,3
2305,1,3,3,3
2306,4,5,6,5
2307,1,2,2,2
2308,1,3,3,3
2309,4,5,6,5
2310,1,3,3,3
2311,2,7,7,7
2312,2,4,4,4
2313,2,4,5,4
2314,2,4,5,4
2315,1,1,1,1
2316,1,1,1,1
2317,5,7,7,7
2318,8,9,8,8
2319,1,4,4,4
2320,3,2,3,2
2321,4,9,9,9
2322,4,5,5,5
2323,4,5,5,5
2324,1,9,9,9
2325,1,2,2,2
2326,1,1,1,1
2327,7,6,7,6
2328,1,3,3,3
2329,1,4,2,2
2330,1,4,2,2
2331,1,4,2,2
2332,1,2,2,2
2333,1,3,3,3
2334,1,1,1,1
2335,1,2,2,2
2336,2,6,6,6
2337,2,6,6,6
2338,1,2,2,2
2339,2,5,5,5
2340,1,2,2,2
2341,4,9,8,8
2342,5,7,7,7
2343,5,7,7,7
2344,5,7,7,7
2345,1,2,2,2
2346,6,4,5,4
2347,1,1,1,1
2348,1,2,2,2
2349,1,2,2,2
2350,3,3,4,3
2351,2,2,4,2
2352,3,3,4,3
2353,1,3,3,3
2354,1,4,4,4
2355,1,2,2,2
2356,1,2,2,2
2357,2,4,4,4
2358,1,2,2,2
2359,1,2,2,2
2360,2,4,4,4
2361,2,3,3,3
2362,1,2,2,2
2363,1,2,2,2
2364,4,7,7,7
2365,4,5,5,5
2366,5,6,6,6
2367,2,5,5,5
2368,5,6,6,6
2369,5,6,6,6
2370,5,6,6,6
2371,1,4,5,4
2372,1,2,1,1
2373,1,2,3,2
2374,1,2,3,2
2375,1,2,3,2
2376,1,2,3,2
2377,3,8,8,8
2378,1,8,8,8
2379,5,11,10,10
2380,5,8,6,6
2381,2,1,5,1
2382,5,4,4,4
2383,1,3,3,3
2384,3,7,5,5
2385,1,1,1,1
2386,9,9,11,9
2387,1,2,2,2
2388,1,2,2,2
2389,1,11,13,11
2390,5,6,6,6
2391,5,5,6,5
2392,1,10,5,5
2393,1,2,2,2
2394,7,7,7,7
2395,5,7,7,7
2396,1,2,2,2
2397,1,3,3,3
2398,1,3,3,3
2399,1,2,4,2
2400,1,12,17,12
2401,1,2,4,2
2402,2,7,7,7
2403,2,6,6,6
2404,1,3,4,3
2405,1,9,12,9
2406,1,5,5,5
2407,1,9,12,9
2408,2,4,4,4
2409,2,4,4,4
2410,5,6,6,6
2411,1,3,3,3
2412,1,4,4,4
2413,1,2,2,2
2414,1,4,4,4
2415,1,2,2,2
2416,3,7,7,7
2417,2,3,3,3
2418,6,7,7,7
2419,1,5,5,5
2420,4,6,6,6
2421,1,3,3,3
2422,2,6,6,6
2423,3,7,7,7
2424,3,7,7,7
2425,2,3,3,3
2426,1,0,1,0
2427,1,0,1,0
2428,3,5,5,5
2429,1,3,3,3
2430,1,2,2,2
2431,4,4,4,4
2432,4,4,4,4
2433,4,4,4,4
2434,4,6,6,6
2435,1,3,3,3
2436,1,3,3,3
2437,1,6,6,6
2438,1,6,6,6
2439,1,5,5,5
2440,3,9,9,9
2441,6,8,8,8
2442,1,4,4,4
2443,1,8,6,6
2444,1,9,9,9
2445,1,4,4,4
2446,1,4,5,4
2447,1,3,1,1
2448,3,5,5,5
2449,3,5,5,5
2450,3,5,5,5
2451,3,5,5,5
2452,3,5,5,5
2453,3,5,5,5
2454,3,5,5,5
2455,3,5,5,5
2456,3,5,5,5
2457,3,8,8,8
2458,3,5,5,5
2459,3,5,5,5
2460,3,5,6,5
2461,3,5,5,5
2462,3,5,5,5
2463,3,5,5,5
2464,3,5,5,5
2465,3,4,4,4
2466,3,4,4,4
2467,3,4,4,4
2468,3,4,4,4
2469,3,4,4,4
2470,3,4,4,4
2471,3,4,4,4
2472,3,4,4,4
2473,3,4,4,4
2474,3,4,4,4
2475,3,4,4,4
2476,3,4,4,4
2477,3,5,5,5
2478,3,5,5,5
2479,3,5,5,5
2480,3,5,5,5
2481,3,5,5,5
2482,3,5,5,5
2483,3,5,5,5
2484,3,5,5,5
2485,3,5,5,5
2486,3,5,5,5
2487,3,5,5,5
2488,3,4,4,4
2489,1,4,4,4
2490,5,7,7,7
2491,5,8,8,8
2492,3,5,5,5
2493,3,5,5,5
2494,3,4,4,4
2495,3,10,7,7
2496,3,10,10,10
2497,3,4,4,4
2498,3,4,4,4
2499,3,4,4,4
2500,3,4,4,4
2501,3,4,4,4
2502,3,4,4,4
2503,3,4,4,4
2504,3,4,4,4
2505,3,4,4,4
2506,3,7,10,7
2507,1,6,6,6
2508,3,7,7,7
2509,1,4,2,2
2510,1,2,3,2
2511,1,4,4,4
2512,1,5,5,5
2513,1,1,1,1
2514,1,2,2,2
2515,1,4,2,2
2516,1,6,6,6
2517,5,7,7,7
2518,1,2,2,2
2519,1,5,5,5
2520,2,4,4,4
2521,1,1,1,1
2522,1,1,1,1
2523,1,1,1,1
2524,1,1,1,1
2525,1,1,1,1
2526,1,1,3,1
2527,1,1,1,1
2528,1,4,4,4
2529,4,9,9,9
2530,1,1,3,1
2531,1,1,1,1
2532,1,8,1,1
2533,1,8,1,1
2534,1,2,2,2
2535,1,1,3,1
2536,1,2,2,2
2537,1,2,2,2
2538,1,1,1,1
2539,1,1,1,1
2540,1,8,1,1
2541,1,4,4,4
2542,1,9,6,6
2543,1,3,1,1
2544,1,5,5,5
2545,4,9,9,9
2546,3,4,4,4
2547,6,6,11,6
2548,4,4,6,4
2549,4,4,6,4
2550,4,2,6,2
2551,4,2,0,0
2552,4,2,0,0
2553,1,1,2,1
2554,2,6,6,6
2555,3,3,6,3
2556,3,4,6,4
2557,2,3,4,3
2558,2,4,4,4
2559,2,1,1,1
2560,2,4,4,4
2561,7,8,8,8
2562,1,3,3,3
2563,2,6,6,6
2564,2,6,6,6
2565,2,6,7,6
2566,2,3,4,3
2567,1,3,3,3
2568,1,3,3,3
2569,3,4,4,4
2570,3,3,2,2
2571,3,3,6,3
2572,4,4,4,4
2573,7,6,6,6
2574,7,6,6,6
2575,8,8,8,8
2576,1,3,7,3
2577,4,6,6,6
2578,1,4,4,4
2579,1,1,1,1
2580,1,3,1,1
2581,1,2,2,2
2582,1,2,2,2
2583,1,1,1,1
2584,1,1,1,1
2585,1,1,1,1
2586,1,1,1,1
2587,1,1,1,1
2588,1,1,1,1
2589,1,1,1,1
2590,1,8,8,8
2591,1,2,2,2
2592,2,3,3,3
2593,3,5,5,5
2594,2,5,5,5
2595,3,4,4,4
2596,3,4,4,4
2597,2,4,4,4
2598,6,9,9,9
2599,1,5,5,5
2600,1,1,1,1
2601,5,9,9,9
2602,1,3,3,3
2603,1,9,9,9
2604,1,3,3,3
2605,1,3,3,3
2606,2,10,10,10
2607,2,4,4,4
2608,2,4,4,4
2609,1,2,4,2
2610,1,2,2,2
2611,1,2,2,2
2612,1,2,2,2
2613,1,1,1,1
2614,1,3,3,3
2615,1,2,2,2
2616,1,2,2,2
2617,1,2,2,2
2618,1,1,1,1
2619,1,3,3,3
2620,1,3,3,3
2621,1,2,2,2
2622,1,2,2,2
2623,1,1,1,1
2624,1,3,1,1
2625,3,10,10,10
2626,1,6,6,6
2627,1,6,6,6
2628,1,6,6,6
2629,1,6,6,6
2630,1,1,3,1
2631,1,1,4,1
2632,1,5,5,5
2633,1,1,3,1
2634,1,1,1,1
